id_empresa	id_formula	fecha	orden_empaque	tipo_registro	orden_empaque_anterior	cantidad_producida	n_batches	id_usuario	fec_registro	ind_macro	costo_m_prima_usada	cant_m_prima_usada	costo_unitario_orden	unidad_medida	ind_inventarios	costo_m_obra	costo_indirecto	costo_total	ind_inventarios_entrada
01	PTCI150	04/08/1999 00:00:00	12493	P	12492	10800.00	6.00	IBPC	16/09/1999 17:14:13:83	S	3344620.780	10728.000	311.770						
01	PTCI150	04/08/1999 00:00:00	12485	P	12483	3600.00	2.00	IBPC	16/09/1999 17:14:09:93	S	1111710.580	3569.000	311.490						
01	PTCI150	04/08/1999 00:00:00	12485	C		3600.00	2.00	IBPC	16/09/1999 17:14:28:44	N	88157.290	24.340	3621.910						
01	PTGR160	04/08/1999 00:00:00	12505	P	12504	27000.00	15.00	IBPC	16/09/1999 17:14:20:31	S	8073331.330	26825.000	300.960						
01	PTGR160	04/08/1999 00:00:00	12487	P	12486	5400.00	3.00	IBPC	16/09/1999 17:14:10:81	S	1614885.270	5367.000	300.890						
01	PTGR160	04/08/1999 00:00:00	12487	C		5400.00	3.00	IBPC	16/09/1999 17:14:28:93	N	107795.710	37.260	2893.070						
01	PTGR160	04/08/1999 00:00:00	12505	C		27000.00	15.00	IBPC	16/09/1999 17:14:32:72	N	538978.560	186.290	2893.220						
01	PTGR176	04/08/1999 00:00:00	12486	P	12485	19800.00	11.00	IBPC	16/09/1999 17:14:10:48	S	8102056.140	19682.000	411.650						
01	PTCI180	04/08/1999 00:00:00	12489	P	12488	9000.00	5.00	IBPC	16/09/1999 17:14:11:91	S	2349953.980	8948.000	262.620						
01	PTGR152	04/08/1999 00:00:00	12501	P	12500	16200.00	9.00	IBPC	16/09/1999 17:14:18:22	S	5062805.840	16114.000	314.190						
01	PTGR155	04/08/1999 00:00:00	12488	C		5400.00	3.00	IBPC	16/09/1999 17:14:29:21	N	115581.720	34.140	3385.520						
01	PTRP155	04/08/1999 00:00:00	12491	P	12490	5400.00	3.00	IBPC	16/09/1999 17:14:12:84	S	1466370.020	5372.000	272.970						
01	PTCI150	04/08/1999 00:00:00	12493	C		10800.00	6.00	IBPC	16/09/1999 17:14:30:25	N	264471.860	73.030	3621.410						
01	PTCI130	03/08/1999 00:00:00	12471	P	12470	14000.00	10.00	IBPC	16/09/1999 17:07:50:94	S	5571261.900	13911.000	400.490						
01	PTCI130	03/08/1999 00:00:00	12471	C		14000.00	10.00	IBPC	16/09/1999 17:07:59:73	N	360921.790	97.120	3716.250						
01	PTGR120	03/08/1999 00:00:00	12480	P	12479	18000.00	10.00	IBPC	16/09/1999 17:07:52:59	S	7037828.360	17907.000	393.020						
01	PTGR155	03/08/1999 00:00:00	12482	P	12481	27000.00	15.00	IBPC	16/09/1999 17:07:52:92	S	10584427.350	26841.000	394.340						
01	PTGR155	03/08/1999 00:00:00	12482	C		27000.00	15.00	IBPC	16/09/1999 17:08:00:72	N	576717.700	170.700	3378.550						
01	PTGR155	03/08/1999 00:00:00	12467	P	12466	32400.00	18.00	IBPC	16/09/1999 17:07:50:23	S	11755772.770	32233.000	364.710						
01	PTGR155	03/08/1999 00:00:00	12467	C		32400.00	18.00	IBPC	16/09/1999 17:07:59:46	N	684762.260	147.060	4656.350						
01	PTCI160	03/08/1999 00:00:00	12474	P	12473	10800.00	6.00	IBPC	16/09/1999 17:07:51:44	S	3058060.010	10748.000	284.520						
01	PTCI160	03/08/1999 00:00:00	12474	C		10800.00	6.00	IBPC	16/09/1999 17:07:59:95	N	243021.860	54.590	4451.770						
01	PTRP155	03/08/1999 00:00:00	12475	P	12474	7200.00	4.00	IBPC	16/09/1999 17:07:51:6	S	2611949.910	7165.000	364.540						
01	PTRP134	03/08/1999 00:00:00	12472	P	12471	21000.00	15.00	IBPC	16/09/1999 17:07:51:11	S	7684824.340	20878.000	368.080						
01	PTRP134	03/08/1999 00:00:00	12472	C		21000.00	15.00	IBPC	16/09/1999 17:07:59:84	N	566395.310	148.050	3825.700						
01	PTGR152	03/08/1999 00:00:00	12479	P	12478	46800.00	26.00	IBPC	16/09/1999 17:07:52:43	S	20614335.340	46496.000	443.360						
01	PTGR176	03/08/1999 00:00:00	12469	P	12468	23400.00	13.00	IBPC	16/09/1999 17:07:50:5	S	6484632.500	23277.000	278.590						
01	PTGR176	03/08/1999 00:00:00	12469	C		23400.00	13.00	IBPC	16/09/1999 17:07:59:62	N	496503.860	115.880	4284.640						
01	PTGR170	03/08/1999 00:00:00	12470	P	12469	12600.00	7.00	IBPC	16/09/1999 17:07:50:67	S	3438089.400	12539.000	274.190						
01	PTGR162	03/08/1999 00:00:00	12478	P	12477	61200.00	34.00	IBPC	16/09/1999 17:07:52:15	S	26249108.660	60833.000	431.490						
01	PTGR162	03/08/1999 00:00:00	12478	C		61200.00	34.00	IBPC	16/09/1999 17:08:00:39	N	1374751.340	318.040	4322.570						
01	PTCI150	03/08/1999 00:00:00	12477	P	12476	3600.00	2.00	IBPC	16/09/1999 17:07:52:04	S	1123997.070	3577.000	314.230						
01	PTCI150	03/08/1999 00:00:00	12477	C		3600.00	2.00	IBPC	16/09/1999 17:08:00:12	N	97616.880	18.540	5265.200						
01	PTGR130	03/08/1999 00:00:00	12481	P	12480	14000.00	10.00	IBPC	16/09/1999 17:07:52:76	S	5634066.260	13904.000	405.210						
01	PTGR130	03/08/1999 00:00:00	12481	C		14000.00	10.00	IBPC	16/09/1999 17:08:00:66	N	364533.560	125.220	2911.140						
01	PTGR160	03/08/1999 00:00:00	12483	P	12482	27000.00	15.00	IBPC	16/09/1999 17:07:53:03	S	11848616.760	26807.000	442.000						
01	PTGR160	03/08/1999 00:00:00	12468	P	12467	16200.00	9.00	IBPC	16/09/1999 17:07:50:39	S	4600871.660	16132.000	285.200						
01	PTGR160	03/08/1999 00:00:00	12468	C		16200.00	9.00	IBPC	16/09/1999 17:07:59:51	N	364532.780	81.890	4451.490						
01	PTRP174	03/08/1999 00:00:00	12476	C		5400.00	3.00	IBPC	16/09/1999 17:08:00:06	N	112293.280	24.150	4649.830						
01	PTRP174	03/08/1999 00:00:00	12476	P	12475	5400.00	3.00	IBPC	16/09/1999 17:07:51:88	S	1817263.630	5372.000	338.280						
01	PTRP156	03/08/1999 00:00:00	12473	P	12472	12600.00	7.00	IBPC	16/09/1999 17:07:51:33	S	4561896.730	12520.000	364.370						
01	PTRP156	03/08/1999 00:00:00	12473	C		12600.00	7.00	IBPC	16/09/1999 17:07:59:9	N	333884.420	63.490	5258.850						
01	PTGR160	03/08/1999 00:00:00	12483	C		27000.00	15.00	IBPC	16/09/1999 17:08:00:77	N	614567.370	186.290	3298.980						
01	PTGR170	03/08/1999 00:00:00	12470	C		12600.00	7.00	IBPC	16/09/1999 17:07:59:68	N	273804.010	61.380	4460.800						
01	PTGR152	03/08/1999 00:00:00	12479	C		46800.00	26.00	IBPC	16/09/1999 17:08:00:5	N	1275291.310	240.790	5296.280						
01	PTRP155	03/08/1999 00:00:00	12475	C		7200.00	4.00	IBPC	16/09/1999 17:08:00:01	N	152169.390	32.680	4656.350						
01	PTGR120	03/08/1999 00:00:00	12480	C		18000.00	10.00	IBPC	16/09/1999 17:08:00:55	N	558809.900	173.320	3224.150						
01	PTCI130	02/08/1999 00:00:00	12456	P	12455	11200.00	8.00	IBPC	16/09/1999 17:05:48:35	S	4652858.250	11124.000	418.270						
01	PTCI130	02/08/1999 00:00:00	12456	C		11200.00	8.00	IBPC	16/09/1999 17:05:57:91	N	288737.430	77.700	3716.050						
01	PTCI120	02/08/1999 00:00:00	12458	P	12457	7200.00	4.00	IBPC	16/09/1999 17:05:48:73	S	3075449.840	7156.000	429.770						
01	PTCI160	02/08/1999 00:00:00	12464	C		18000.00	10.00	IBPC	16/09/1999 17:05:58:4	N	405036.420	90.990	4451.440						
01	PTCI120	02/08/1999 00:00:00	12458	C		7200.00	4.00	IBPC	16/09/1999 17:05:58:02	N	210153.460	53.130	3955.460						
01	PTRP123	02/08/1999 00:00:00	12457	P	12456	3600.00	2.00	IBPC	16/09/1999 17:05:48:57	S	1452884.360	3579.000	405.950						
01	PTRP134	02/08/1999 00:00:00	12460	C		9800.00	7.00	IBPC	16/09/1999 17:05:58:13	N	264317.820	69.090	3825.700						
01	PTRP123	02/08/1999 00:00:00	12457	C		3600.00	2.00	IBPC	16/09/1999 17:05:57:96	N	110504.360	28.080	3935.340						
01	PTGR152	02/08/1999 00:00:00	12466	P	12465	12600.00	7.00	IBPC	16/09/1999 17:05:50:27	S	5445068.280	12523.000	434.810						
01	PTGR152	02/08/1999 00:00:00	12455	C	12454	16200.00	9.00	IBPC	16/09/1999 17:05:48:02	S	7002176.060	16109.000	434.670						
01	PTGR152	02/08/1999 00:00:00	12455	C		16200.00	9.00	IBPC	16/09/1999 17:05:57:85	N	441446.990	83.350	5296.300						
01	PTCI180	02/08/1999 00:00:00	12462	P	12461	9000.00	5.00	IBPC	16/09/1999 17:05:49:56	S	3659062.170	8943.000	409.150						
01	PTCI180	02/08/1999 00:00:00	12462	C		9000.00	5.00	IBPC	16/09/1999 17:05:58:29	N	178300.810	41.800	4265.570						
01	PTCI176	02/08/1999 00:00:00	12461	P	12460	12600.00	7.00	IBPC	16/09/1999 17:05:49:39	S	5199801.510	12533.000	414.890						
01	PTCI176	02/08/1999 00:00:00	12461	C		12600.00	7.00	IBPC	16/09/1999 17:05:58:24	N	273804.010	61.380	4460.800						
01	PTCI171	02/08/1999 00:00:00	12459	P	12458	5400.00	3.00	IBPC	16/09/1999 17:05:49:01	S	2207115.660	5377.000	410.470						
01	PTRP155	02/08/1999 00:00:00	12463	P	12462	10800.00	6.00	IBPC	16/09/1999 17:05:49:72	S	4444560.610	10739.000	413.870						
01	PTRP134	02/08/1999 00:00:00	12460	P	12459	9800.00	7.00	IBPC	16/09/1999 17:05:49:23	S	3822372.750	9744.000	392.280						
01	PTGR162	02/08/1999 00:00:00	12465	P	12464	48600.00	27.00	IBPC	16/09/1999 17:05:50:05	S	20644411.700	48320.000	427.240						
01	PTCI171	02/08/1999 00:00:00	12459	C		5400.00	3.00	IBPC	16/09/1999 17:05:58:07	N	115735.650	25.650	4512.110						
01	PTGR162	02/08/1999 00:00:00	12465	C		48600.00	27.00	IBPC	16/09/1999 17:05:58:57	N	1091714.290	252.560	4322.590						
01	PTGR152	02/08/1999 00:00:00	12466	C		12600.00	7.00	IBPC	16/09/1999 17:05:58:62	N	343347.660	64.830	5296.120						
01	PTRP155	02/08/1999 00:00:00	12463	C		10800.00	6.00	IBPC	16/09/1999 17:05:58:35	N	228254.100	49.020	4656.350						
01	PTCI160	02/08/1999 00:00:00	12464	P	12463	18000.00	10.00	IBPC	16/09/1999 17:05:49:89	S	7994497.580	17875.000	447.240						
01	PTRP175	31/07/1999 00:00:00	12449	C		3600.00	2.00	IBPC	09/08/1999 08:42:51:4	N	94169.890	17.900	5260.890						
01	PTRP175	31/07/1999 00:00:00	12449	P	12448	3600.00	2.00	IBPC	09/08/1999 08:42:40:25	S	1111338.280	3578.000	310.600						
01	PTGR120	31/07/1999 00:00:00	12451	P	12450	14400.00	8.00	IBPC	09/08/1999 08:42:40:91	S	5242785.010	14301.000	366.600						
01	PTCI160	31/07/1999 00:00:00	12447	P	12446	10800.00	6.00	IBPC	09/08/1999 08:42:39:54	S	3707661.400	10762.000	344.510						
01	PTCI160	31/07/1999 00:00:00	12447	C		10800.00	6.00	IBPC	09/08/1999 08:42:51:07	N	243002.890	54.590	4451.420						
01	PTRL172	31/07/1999 00:00:00	12450	P	12449	5400.00	3.00	IBPC	09/08/1999 08:42:40:58	S	1831880.800	5368.000	341.260						
01	PTGR152	31/07/1999 00:00:00	12452	C		9000.00	5.00	IBPC	09/08/1999 08:42:51:9	N	245230.550	46.300	5296.560						
01	PTRL172	31/07/1999 00:00:00	12450	C		5400.00	3.00	IBPC	09/08/1999 08:42:51:57	N	224724.510	42.560	5280.180						
01	PTGR162	31/07/1999 00:00:00	12453	P	12452	25200.00	14.00	IBPC	09/08/1999 08:42:41:57	S	8808192.930	25059.000	351.500						
01	PTGR176	31/07/1999 00:00:00	12454	C		7200.00	4.00	IBPC	09/08/1999 08:42:52:23	N	152756.190	35.660	4283.680						
01	PTGR162	31/07/1999 00:00:00	12453	C		25200.00	14.00	IBPC	09/08/1999 08:42:52:12	N	566024.290	130.960	4322.120						
01	PTCI150	31/07/1999 00:00:00	12448	P	12447	14400.00	8.00	IBPC	09/08/1999 08:42:39:93	S	5060532.450	14322.000	353.340						
01	PTCI150	31/07/1999 00:00:00	12448	C		14400.00	8.00	IBPC	09/08/1999 08:42:51:29	N	390435.940	74.170	5264.070						
01	PTGR120	31/07/1999 00:00:00	12451	C		14400.00	8.00	IBPC	09/08/1999 08:42:51:73	N	442237.290	113.460	3897.740						
01	PTGR176	31/07/1999 00:00:00	12454	P	12453	7200.00	4.00	IBPC	09/08/1999 08:42:42:01	S	2429944.070	7168.000	339.000						
01	PTGR152	31/07/1999 00:00:00	12452	P	12451	9000.00	5.00	IBPC	09/08/1999 08:42:41:3	S	3180698.270	8957.000	355.110						
01	PTRP191	30/07/1999 00:00:00	12431	C		7000.00	5.00	IBPC	09/08/1999 08:40:39:8	N	125930.710	28.120	4478.330						
01	PTRP191	30/07/1999 00:00:00	12431	P	12430	7000.00	5.00	IBPC	09/08/1999 08:40:26:79	S	2096367.070	6965.000	300.990						
01	PTGR152	30/07/1999 00:00:00	12442	C		25200.00	14.00	IBPC	09/08/1999 08:40:41:12	N	686645.530	129.650	5296.150						
01	PTGR155	30/07/1999 00:00:00	12441	P	12440	19800.00	11.00	IBPC	09/08/1999 08:40:29:81	S	6422670.600	19717.000	325.740						
01	PTGR155	30/07/1999 00:00:00	12441	C		19800.00	11.00	IBPC	09/08/1999 08:40:41:01	N	418448.450	89.870	4656.150						
01	PTGR155	30/07/1999 00:00:00	12435	C		5400.00	3.00	IBPC	09/08/1999 08:40:40:19	N	114122.300	24.510	4656.150						
01	PTGR155	30/07/1999 00:00:00	12429	P	12428	14400.00	8.00	IBPC	09/08/1999 08:40:26:18	S	4770412.310	14374.000	331.880						
01	PTGR155	30/07/1999 00:00:00	12429	C		14400.00	8.00	IBPC	09/08/1999 08:40:39:58	N	304326.140	65.360	4656.150						
01	PTRP155	30/07/1999 00:00:00	12430	C		7200.00	4.00	IBPC	09/08/1999 08:40:39:69	N	152163.070	32.680	4656.150						
01	PTGA501	30/07/1999 00:00:00	12433	P	12432	1840.00	2.00	IBPC	09/08/1999 08:40:27:44	S	611424.760	1782.000	343.110						
01	PTGA501	30/07/1999 00:00:00	12433	C		1840.00	2.00	IBPC	09/08/1999 08:40:39:91	N	12799.720	26.000	492.300						
01	PTRP134	30/07/1999 00:00:00	12434	C		12600.00	9.00	IBPC	09/08/1999 08:40:40:02	N	339820.590	88.830	3825.520						
01	PTGA500	30/07/1999 00:00:00	12432	P	12431	920.00	1.00	IBPC	09/08/1999 08:40:27:12	S	277101.400	888.000	312.050						
01	PTGA500	30/07/1999 00:00:00	12432	C		920.00	1.00	IBPC	09/08/1999 08:40:39:86	N	6399.860	13.000	492.300						
01	PTGR152	30/07/1999 00:00:00	12442	P	12441	25200.00	14.00	IBPC	09/08/1999 08:40:30:08	S	8984473.080	25047.000	358.700						
01	PTCI180	30/07/1999 00:00:00	12439	P	12438	12600.00	7.00	IBPC	09/08/1999 08:40:29:2	S	3973440.010	12527.000	317.190						
01	PTCI180	30/07/1999 00:00:00	12439	C		12600.00	7.00	IBPC	09/08/1999 08:40:40:74	N	249610.060	58.520	4265.380						
01	PTRL153	30/07/1999 00:00:00	12438	P	12437	7200.00	4.00	IBPC	09/08/1999 08:40:28:87	S	2545529.530	7173.000	354.880						
01	PTCI171	30/07/1999 00:00:00	12436	P	12435	9000.00	5.00	IBPC	09/08/1999 08:40:28:32	S	3005299.840	8950.000	335.790						
01	PTCI171	30/07/1999 00:00:00	12436	C		9000.00	5.00	IBPC	09/08/1999 08:40:40:3	N	192882.860	42.750	4511.880						
01	PTGR176	30/07/1999 00:00:00	12446	P	12445	3600.00	2.00	IBPC	09/08/1999 08:40:31:4	S	1208734.060	3568.000	338.770						
01	PTCI170	30/07/1999 00:00:00	12437	P	12436	3600.00	2.00	IBPC	09/08/1999 08:40:28:6	S	1201852.290	3584.000	335.340						
01	PTCI170	30/07/1999 00:00:00	12437	C		3600.00	2.00	IBPC	09/08/1999 08:40:40:46	N	78224.180	17.540	4459.760						
01	PTGR174	30/07/1999 00:00:00	12443	P	12442	12600.00	7.00	IBPC	09/08/1999 08:40:30:36	S	3942822.950	12596.000	313.020						
01	PTGR162	30/07/1999 00:00:00	12444	P	12443	32400.00	18.00	IBPC	09/08/1999 08:40:30:69	S	11318549.880	32157.000	351.980						
01	PTGR162	30/07/1999 00:00:00	12444	C		32400.00	18.00	IBPC	09/08/1999 08:40:41:4	N	727745.530	168.370	4322.300						
01	PTCI150	30/07/1999 00:00:00	12440	P	12439	10800.00	6.00	IBPC	09/08/1999 08:40:29:48	S	3787283.110	10713.000	353.520						
01	PTGR130	30/07/1999 00:00:00	12445	P	12444	11200.00	8.00	IBPC	09/08/1999 08:40:31:07	S	3782234.550	11158.000	338.970						
01	PTGR130	30/07/1999 00:00:00	12445	C		11200.00	8.00	IBPC	09/08/1999 08:40:41:51	N	288712.850	77.700	3715.740						
01	PTCI150	30/07/1999 00:00:00	12440	C		10800.00	6.00	IBPC	09/08/1999 08:40:40:85	N	292826.950	55.630	5263.830						
01	PTRL153	30/07/1999 00:00:00	12438	C		7200.00	4.00	IBPC	09/08/1999 08:40:40:63	N	377369.850	62.710	6017.700						
01	PTGR174	30/07/1999 00:00:00	12443	C		12600.00	7.00	IBPC	09/08/1999 08:40:41:23	N	262006.610	56.350	4649.630						
01	PTGR176	30/07/1999 00:00:00	12446	C		3600.00	2.00	IBPC	09/08/1999 08:40:41:62	N	76378.090	17.830	4283.680						
01	PTRP134	30/07/1999 00:00:00	12434	P	12433	12600.00	9.00	IBPC	09/08/1999 08:40:27:72	S	4112753.700	12533.000	328.150						
01	PTGR155	30/07/1999 00:00:00	12435	P	12434	5400.00	3.00	IBPC	09/08/1999 08:40:27:99	S	1761563.200	5372.000	327.920						
01	PTRP155	30/07/1999 00:00:00	12430	P	12429	7200.00	4.00	IBPC	09/08/1999 08:40:26:51	S	2345205.080	7160.000	327.540						
01	PTRP192	29/07/1999 00:00:00	12422	C		1400.00	1.00	IBPC	09/08/1999 08:34:39	N	32695.920	6.320	5173.410						
01	PTRP192	29/07/1999 00:00:00	12422	P	12421	1400.00	1.00	IBPC	09/08/1999 08:34:16:42	S	415869.180	1391.000	298.970						
01	PTCI130	29/07/1999 00:00:00	12418	P	12417	7000.00	5.00	IBPC	09/08/1999 08:34:14:94	S	2340017.060	6965.000	335.970						
01	PTGR155	29/07/1999 00:00:00	12424	P	12423	12600.00	7.00	IBPC	09/08/1999 08:34:17:19	S	4165435.590	12558.000	331.700						
01	PTGR155	29/07/1999 00:00:00	12424	C		12600.00	7.00	IBPC	09/08/1999 08:34:39:22	N	266285.380	57.190	4656.150						
01	PTRP155	29/07/1999 00:00:00	12417	C		5400.00	3.00	IBPC	09/08/1999 08:34:38:28	N	114122.300	24.510	4656.150						
01	PTRP134	29/07/1999 00:00:00	12421	C		5600.00	4.00	IBPC	09/08/1999 08:34:38:83	N	151031.390	39.480	3825.520						
01	PTGR152	29/07/1999 00:00:00	12428	P	12427	9000.00	5.00	IBPC	09/08/1999 08:34:18:89	S	3175750.520	8964.000	354.280						
01	PTRL153	29/07/1999 00:00:00	12420	C		1800.00	1.00	IBPC	09/08/1999 08:34:38:72	N	94342.470	15.680	6016.740						
01	PTGR170	29/07/1999 00:00:00	12423	P	12422	9000.00	5.00	IBPC	09/08/1999 08:34:16:75	S	3008634.570	8976.000	335.190						
01	PTRP155	29/07/1999 00:00:00	12417	P	12416	5400.00	3.00	IBPC	09/08/1999 08:34:14:56	S	1786830.110	5385.000	331.820						
01	PTRP134	29/07/1999 00:00:00	12421	P	12420	5600.00	4.00	IBPC	09/08/1999 08:34:16:04	S	1814325.720	5576.000	325.380						
01	PTGR152	29/07/1999 00:00:00	12428	C		9000.00	5.00	IBPC	09/08/1999 08:34:39:77	N	245230.550	46.300	5296.560						
01	PTGR162	29/07/1999 00:00:00	12427	P	12426	64800.00	36.00	IBPC	09/08/1999 08:34:18:57	S	22480634.930	64539.000	348.330						
01	PTGR162	29/07/1999 00:00:00	12427	C		64800.00	36.00	IBPC	09/08/1999 08:34:39:66	N	1455491.050	336.740	4322.300						
01	PTGR130	29/07/1999 00:00:00	12425	P	12424	14000.00	10.00	IBPC	09/08/1999 08:34:17:52	S	4803150.850	13974.000	343.720						
01	PTCI150	29/07/1999 00:00:00	12419	P	12418	12600.00	7.00	IBPC	09/08/1999 08:34:15:27	S	4420646.380	12534.000	352.690						
01	PTCI150	29/07/1999 00:00:00	12419	C		12600.00	7.00	IBPC	09/08/1999 08:34:38:56	N	341631.450	64.900	5263.970						
01	PTGR160	29/07/1999 00:00:00	12426	P	12425	32400.00	18.00	IBPC	09/08/1999 08:34:17:91	S	11105838.990	32223.000	344.660						
01	PTGR160	29/07/1999 00:00:00	12426	C		32400.00	18.00	IBPC	09/08/1999 08:34:39:49	N	729008.670	163.780	4451.150						
01	PTGR130	29/07/1999 00:00:00	12425	C		14000.00	10.00	IBPC	09/08/1999 08:34:39:38	N	360891.060	97.120	3715.930						
01	PTRL153	29/07/1999 00:00:00	12420	P	12419	1800.00	1.00	IBPC	09/08/1999 08:34:15:71	S	626698.610	1785.000	351.090						
01	PTGR170	29/07/1999 00:00:00	12423	C		9000.00	5.00	IBPC	09/08/1999 08:34:39:11	N	195560.460	43.850	4459.760						
01	PTCI130	29/07/1999 00:00:00	12418	C		7000.00	5.00	IBPC	09/08/1999 08:34:38:45	N	180445.530	48.560	3715.930						
01	PTRP191	28/07/1999 00:00:00	12409	C		2800.00	2.00	IBPC	09/08/1999 08:29:24:82	N	47667.010	11.250	4237.070						
01	PTRP191	28/07/1999 00:00:00	12409	P	12408	2800.00	2.00	IBPC	09/08/1999 08:29:37:24	S	927262.210	2792.000	332.110						
01	PTGR155	28/07/1999 00:00:00	12414	P	12413	12600.00	7.00	IBPC	09/08/1999 08:29:39:1	S	4700406.670	12547.000	374.620						
01	PTGR155	28/07/1999 00:00:00	12414	C		12600.00	7.00	IBPC	09/08/1999 08:29:25:54	N	254111.630	57.190	4443.290						
01	PTCI160	28/07/1999 00:00:00	12410	P	12409	7200.00	4.00	IBPC	09/08/1999 08:29:37:62	S	3090352.570	7167.000	431.190						
01	PTCI160	28/07/1999 00:00:00	12410	C		7200.00	4.00	IBPC	09/08/1999 08:29:24:99	N	162001.920	36.400	4450.600						
01	PTRP123	28/07/1999 00:00:00	12405	C		5400.00	3.00	IBPC	09/08/1999 08:29:24:33	N	160532.100	42.120	3811.300						
01	PTRP155	28/07/1999 00:00:00	12408	P	12407	3600.00	2.00	IBPC	09/08/1999 08:29:36:91	S	1432406.320	3587.000	399.330						
01	PTRP155	28/07/1999 00:00:00	12408	C		3600.00	2.00	IBPC	09/08/1999 08:29:24:71	N	72603.330	16.340	4443.290						
01	PTGR162	28/07/1999 00:00:00	12416	C		32400.00	18.00	IBPC	09/08/1999 08:29:25:76	N	727745.530	168.370	4322.300						
01	PTRP134	28/07/1999 00:00:00	12407	C		2800.00	2.00	IBPC	09/08/1999 08:29:24:6	N	72810.410	19.740	3688.470						
01	PTGR152	28/07/1999 00:00:00	12404	P	12403	16200.00	9.00	IBPC	09/08/1999 08:29:35:64	S	6967299.890	16132.000	431.890						
01	PTCI177	28/07/1999 00:00:00	12402	C		10800.00	6.00	IBPC	09/08/1999 08:29:23:94	N	0	0	0						
01	PTCI177	28/07/1999 00:00:00	12402	P	12401	10800.00	6.00	IBPC	09/08/1999 08:29:35:09	S	0	0	0						
01	PTGR176	28/07/1999 00:00:00	12412	P	12411	16200.00	9.00	IBPC	09/08/1999 08:29:38:17	S	6475996.980	16135.000	401.360						
01	PTGR152	28/07/1999 00:00:00	12413	P	12412	48600.00	27.00	IBPC	09/08/1999 08:29:38:83	S	21225286.080	48372.000	438.790						
01	PTGR152	28/07/1999 00:00:00	12413	C		48600.00	27.00	IBPC	09/08/1999 08:29:25:37	N	1324244.960	250.050	5295.920						
01	PTGR152	28/07/1999 00:00:00	12404	C		16200.00	9.00	IBPC	09/08/1999 08:29:24:22	N	441414.990	83.350	5295.920						
01	PTGR162	28/07/1999 00:00:00	12416	P	12415	32400.00	18.00	IBPC	09/08/1999 08:29:39:65	S	10531757.650	32266.000	326.400						
01	PTGR162	28/07/1999 00:00:00	12411	P	12410	32400.00	18.00	IBPC	09/08/1999 08:29:37:9	S	13583363.940	32276.000	420.850						
01	PTGR162	28/07/1999 00:00:00	12403	P	12402	16200.00	9.00	IBPC	09/08/1999 08:29:35:37	S	6792605.680	16135.000	420.990						
01	PTGR162	28/07/1999 00:00:00	12403	C		16200.00	9.00	IBPC	09/08/1999 08:29:24:05	N	363872.760	84.190	4322.040						
01	PTCI150	28/07/1999 00:00:00	12406	P	12405	7200.00	4.00	IBPC	09/08/1999 08:29:36:3	S	3088263.320	7172.000	430.600						
01	PTGR160	28/07/1999 00:00:00	12415	P	12414	16200.00	9.00	IBPC	09/08/1999 08:29:39:38	S	5212150.160	16121.000	323.310						
01	PTGR160	28/07/1999 00:00:00	12415	C		16200.00	9.00	IBPC	09/08/1999 08:29:25:65	N	364504.340	81.890	4451.150						
01	PTCI150	28/07/1999 00:00:00	12406	C		7200.00	4.00	IBPC	09/08/1999 08:29:24:49	N	195217.970	37.080	5264.780						
01	PTGR162	28/07/1999 00:00:00	12411	C		32400.00	18.00	IBPC	09/08/1999 08:29:25:1	N	727745.530	168.370	4322.300						
01	PTRP134	28/07/1999 00:00:00	12407	P	12406	2800.00	2.00	IBPC	09/08/1999 08:29:36:63	S	1083809.370	2795.000	387.770						
01	PTGR176	28/07/1999 00:00:00	12412	C		16200.00	9.00	IBPC	09/08/1999 08:29:25:26	N	343701.430	80.230	4283.950						
01	PTRP123	28/07/1999 00:00:00	12405	P	12404	5400.00	3.00	IBPC	09/08/1999 08:29:35:97	S	2063683.280	5371.000	384.230						
01	PTGR111	27/07/1999 00:00:00	12398	P	12397	7200.00	4.00	IBPC	09/08/1999 08:23:22:59	S	2162115.700	7165.000	301.760						
01	PTGR111	27/07/1999 00:00:00	12398	C		7200.00	4.00	IBPC	09/08/1999 08:26:18:85	N	220854.160	68.720	3213.830						
01	PTGR155	27/07/1999 00:00:00	12401	P	12400	23400.00	13.00	IBPC	09/08/1999 08:23:23:47	S	6489033.540	23329.000	278.150						
01	PTGR155	27/07/1999 00:00:00	12393	P	12392	9000.00	5.00	IBPC	09/08/1999 08:23:21:11	S	3582548.410	8966.000	399.570						
01	PTGR155	27/07/1999 00:00:00	12393	C		9000.00	5.00	IBPC	09/08/1999 08:26:18:13	N	175572.770	36.750	4777.490						
01	PTRP123	27/07/1999 00:00:00	12396	P	12395	5400.00	3.00	IBPC	09/08/1999 08:23:22:04	S	1976826.410	5377.000	367.640						
01	PTRP134	27/07/1999 00:00:00	12395	C		7000.00	5.00	IBPC	09/08/1999 08:26:18:41	N	179646.110	61.600	2916.330						
01	PTRP123	27/07/1999 00:00:00	12396	C		5400.00	3.00	IBPC	09/08/1999 08:26:18:52	N	158155.920	39.390	4015.130						
01	PTCI180	27/07/1999 00:00:00	12397	P	12396	5400.00	3.00	IBPC	09/08/1999 08:23:22:32	S	2011378.730	5380.000	373.860						
01	PTCI180	27/07/1999 00:00:00	12397	C		5400.00	3.00	IBPC	09/08/1999 08:26:18:74	N	118384.150	34.620	3419.530						
