id_empresa	id_formula	fecha	orden_empaque	id_ingrediente	cantidad_digitada	cant_calculada	cant_formula_total	cant_formula_batche	costo_unitario	costo_total	tipo_registro	orden_empaq_anterior	id_usuario	fec_registro	ind_macro
01	PTCI111	26/04/1999 00:00:00	11327	MAMP065	207503.000	0	0	0	329.19	0	P	11326	IBPC	08/06/1999 14:36:35:71	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP070	62437.000	44.000	0	0	529.40	23293.60	P	11326	IBPC	08/06/1999 14:36:35:71	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP075	1216.000	0	0	0	300.00	0	P	11326	IBPC	08/06/1999 14:36:35:71	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP080	0	0	0	0	1.00	0	P	11326	IBPC	08/06/1999 14:36:35:77	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP085	67630.000	0	0	0	456.00	0	P	11326	IBPC	08/06/1999 14:36:35:77	S
01	PTCI111	26/04/1999 00:00:00	11327	MIDR020	0	3.150	0	0	5793.29	18248.86	C		IBPC	08/06/1999 14:37:59:37	N
01	PTCI111	26/04/1999 00:00:00	11327	MIDR030	0	1.000	0	0	11.00	11.00	C		IBPC	08/06/1999 14:37:59:42	N
01	PTCI111	26/04/1999 00:00:00	11327	MIDR050	0	0.720	0	0	25984.37	18708.75	C		IBPC	08/06/1999 14:37:59:42	N
01	PTCI111	26/04/1999 00:00:00	11327	MIDR055	0	1.080	0	0	1304.00	1408.32	C		IBPC	08/06/1999 14:37:59:42	N
01	PTCI111	26/04/1999 00:00:00	11327	MIDR065	0	0.900	0	0	100.92	90.83	C		IBPC	08/06/1999 14:37:59:47	N
01	PTCI111	26/04/1999 00:00:00	11327	MIDR085	0	0.610	0	0	1784.18	1088.35	C		IBPC	08/06/1999 14:37:59:47	N
01	PTCI111	26/04/1999 00:00:00	11327	MIDR090	0	0.054	0	0	31712.00	1712.45	C		IBPC	08/06/1999 14:37:59:47	N
01	PTCI111	26/04/1999 00:00:00	11327	MIDR095	0	0.126	0	0	18762.84	2364.12	C		IBPC	08/06/1999 14:37:59:47	N
01	PTCI111	26/04/1999 00:00:00	11327	MIDR100	0	0.210	0	0	3100.00	651.00	C		IBPC	08/06/1999 14:37:59:53	N
01	PTCI111	30/04/1999 00:00:00	11407	MAMP000	3151354.000	3283.000	0	0	241.20	791859.60	P	11406	IBPC	08/06/1999 15:06:54:35	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP005	0	0	0	0	0	0	P	11406	IBPC	08/06/1999 15:06:54:41	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP010	0	0	0	0	524.97	0	P	11406	IBPC	08/06/1999 15:06:54:41	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP015	80334.000	27.000	0	0	912.36	24633.72	P	11406	IBPC	08/06/1999 15:06:54:46	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP020	111072.000	0	0	0	566.33	0	P	11406	IBPC	08/06/1999 15:06:54:46	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP025	2259.000	0	0	0	253.45	0	P	11406	IBPC	08/06/1999 15:06:54:46	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP030	118411.000	0	0	0	250.38	0	P	11406	IBPC	08/06/1999 15:06:54:46	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP035	0	0	0	0	1.76	0	P	11406	IBPC	08/06/1999 15:06:54:52	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP040	1059455.000	1664.000	0	0	353.29	587874.56	P	11406	IBPC	08/06/1999 15:06:54:52	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP045	166997.000	261.000	0	0	436.36	113889.96	P	11406	IBPC	08/06/1999 15:06:54:52	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP050	9436.000	33.000	0	0	61.27	2021.91	P	11406	IBPC	08/06/1999 15:06:54:57	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP055	404240.000	0	0	0	45.21	0	P	11406	IBPC	08/06/1999 15:06:54:57	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP060	0	0	0	0	44.67	0	P	11406	IBPC	08/06/1999 15:06:54:57	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP065	277242.000	0	0	0	320.00	0	P	11406	IBPC	08/06/1999 15:06:54:57	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP070	88782.000	126.000	0	0	541.32	68206.32	P	11406	IBPC	08/06/1999 15:06:54:63	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP075	1216.000	0	0	0	300.00	0	P	11406	IBPC	08/06/1999 15:06:54:63	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP080	0	0	0	0	1.00	0	P	11406	IBPC	08/06/1999 15:06:54:63	S
01	PTCI111	30/04/1999 00:00:00	11407	MAMP085	67630.000	0	0	0	456.00	0	P	11406	IBPC	08/06/1999 15:06:54:68	S
01	PTCI111	30/04/1999 00:00:00	11407	MIDR020	0	9.450	0	0	5793.29	54746.59	C		IBPC	08/06/1999 15:07:07:42	N
01	PTCI111	30/04/1999 00:00:00	11407	MIDR030	0	3.000	0	0	11.89	35.67	C		IBPC	08/06/1999 15:07:07:48	N
