id_empresa	id_formula	fecha	orden_empaque	tipo_registro	orden_empaque_anterior	cantidad_producida	n_batches	id_usuario	fec_registro	ind_macro	costo_m_prima_usada	cant_m_prima_usada	costo_unitario_orden
01	PTRP175	22/09/1998 00:00:00	9208	P	9207	12600.00	7.00	CAGS	23/09/1998 09:28:31:25	S	3832683.810	12523.000	306.050
01	PTRP156	22/09/1998 00:00:00	9202	C		12600.00	7.00	CAGS	23/09/1998 09:29:13:77	N	285799.780	85.190	3354.850
01	PTCI161	22/09/1998 00:00:00	9197	C		5400.00	3.00	CAGS	23/09/1998 09:29:12:72	N	91022.900	36.990	2460.740
01	PTGR152	22/09/1998 00:00:00	9212	C		32400.00	18.00	CAGS	23/09/1998 09:29:15:91	N	590582.440	218.900	2697.960
01	PTCI150	22/09/1998 00:00:00	9210	P	9209	36000.00	20.00	CAGS	23/09/1998 09:28:31:86	S	11774605.310	35764.000	329.230
01	PTCI150	22/09/1998 00:00:00	9210	C		36000.00	20.00	CAGS	23/09/1998 09:29:15:52	N	657063.760	254.420	2582.590
01	PTCI160	22/09/1998 00:00:00	9214	P	9213	36000.00	20.00	CAGS	23/09/1998 09:28:33:07	S	11545342.220	35772.000	305.740
01	PTGR130	22/09/1998 00:00:00	9213	P	9212	8400.00	6.00	CAGS	23/09/1998 09:28:32:79	S	2555368.500	8358.000	305.740
01	PTGR162	22/09/1998 00:00:00	9211	C		81000.00	45.00	CAGS	23/09/1998 09:29:15:69	N	1466552.420	545.000	2690.920
01	PTRP192	22/09/1998 00:00:00	9209	P	9208	2800.00	2.00	CAGS	23/09/1998 09:28:31:53	S	812432.500	2787.000	291.510
01	PTRL174	22/09/1998 00:00:00	9206	C		5400.00	3.00	CAGS	23/09/1998 09:29:14:64	N	202028.240	42.320	4773.820
01	PTCI122	22/09/1998 00:00:00	9200	C		5400.00	3.00	CAGS	23/09/1998 09:29:13:33	N	156112.600	43.430	3594.580
01	PTGR162	22/09/1998 00:00:00	9211	P	9210	81000.00	45.00	CAGS	23/09/1998 09:28:32:19	S	26210693.290	80559.000	325.360
01	PTRP123	22/09/1998 00:00:00	9207	C		16200.00	9.00	CAGS	23/09/1998 09:29:14:86	N	353419.720	118.800	2974.910
01	PTRL124	22/09/1998 00:00:00	9204	P	9203	3600.00	2.00	CAGS	23/09/1998 09:28:30:04	S	1203657.950	3579.000	336.310
01	PTGR130	22/09/1998 00:00:00	9213	C		8400.00	6.00	CAGS	23/09/1998 09:29:16:13	N	147874.630	58.150	2542.990
01	PTCI165	22/09/1998 00:00:00	9203	P	9202	9000.00	5.00	CAGS	23/09/1998 09:28:29:71	S	2893124.480	8959.000	322.930
01	PTRP134	22/09/1998 00:00:00	9198	P	9197	8400.00	6.00	CAGS	23/09/1998 09:28:28:18	S	2524208.030	8355.000	302.120
01	PTRL124	22/09/1998 00:00:00	9204	C		3600.00	2.00	CAGS	23/09/1998 09:29:14:2	N	75839.120	24.840	3053.100
01	PTCI164	22/09/1998 00:00:00	9201	P	9200	10800.00	6.00	CAGS	23/09/1998 09:28:29:06	S	3465951.560	10735.000	322.860
01	PTCI164	22/09/1998 00:00:00	9201	C		10800.00	6.00	CAGS	23/09/1998 09:29:13:55	N	174712.570	67.990	2569.680
01	PTCI161	22/09/1998 00:00:00	9197	P	9196	5400.00	3.00	CAGS	23/09/1998 09:28:27:85	S	1736305.240	5368.000	323.450
01	PTRL172	22/09/1998 00:00:00	9205	P	9204	5400.00	3.00	CAGS	23/09/1998 09:28:30:32	S	1703957.940	5369.000	317.370
01	PTRP156	22/09/1998 00:00:00	9202	P	9201	12600.00	7.00	CAGS	23/09/1998 09:28:29:39	S	3922501.100	12533.000	312.970
01	PTRP192	22/09/1998 00:00:00	9209	C		2800.00	2.00	CAGS	23/09/1998 09:29:15:3	N	56501.740	18.170	3109.620
01	PTCI160	22/09/1998 00:00:00	9214	C		36000.00	20.00	CAGS	23/09/1998 09:29:16:29	N	620367.950	243.620	2546.460
01	PTRL172	22/09/1998 00:00:00	9205	C		5400.00	3.00	CAGS	23/09/1998 09:29:14:42	N	155081.240	39.920	3884.800
01	PTRL174	22/09/1998 00:00:00	9206	P	9205	5400.00	3.00	CAGS	23/09/1998 09:28:30:65	S	1700776.490	5360.000	317.310
01	PTRP175	22/09/1998 00:00:00	9208	C		12600.00	7.00	CAGS	23/09/1998 09:29:15:08	N	283133.670	84.600	3346.730
01	PTRP123	22/09/1998 00:00:00	9207	P	9206	16200.00	9.00	CAGS	23/09/1998 09:28:30:92	S	5110408.630	16092.000	317.570
01	PTCI165	22/09/1998 00:00:00	9203	C		9000.00	5.00	CAGS	23/09/1998 09:29:13:98	N	141226.850	57.760	2445.060
01	PTCI111	22/09/1998 00:00:00	9199	P	9198	5400.00	3.00	CAGS	23/09/1998 09:28:28:45	S	1870446.930	5372.000	348.180
01	PTGR152	22/09/1998 00:00:00	9212	P	9211	32400.00	18.00	CAGS	23/09/1998 09:28:32:46	S	10678918.880	32216.000	331.480
01	PTRP134	22/09/1998 00:00:00	9198	C		8400.00	6.00	CAGS	23/09/1998 09:29:12:89	N	150240.910	56.400	2663.850
01	PTCI122	22/09/1998 00:00:00	9200	P	9199	5400.00	3.00	CAGS	23/09/1998 09:28:28:78	S	1814752.910	5371.000	337.880
01	PTCI160	23/09/1998 00:00:00	9219	C		18000.00	10.00	CAGS	24/09/1998 08:58:29:15	N	310183.980	121.810	2546.460
01	PTGR152	23/09/1998 00:00:00	9221	P	9220	54000.00	30.00	CAGS	24/09/1998 08:58:01:46	S	17698431.410	53497.000	330.830
01	PTRP134	23/09/1998 00:00:00	9218	P	9217	28000.00	20.00	CAGS	24/09/1998 08:58:00:53	S	8417149.850	27861.000	302.110
01	PTGR152	23/09/1998 00:00:00	9226	C		7200.00	4.00	CAGS	24/09/1998 08:58:30:52	N	131240.540	48.640	2698.200
01	PTGR170	23/09/1998 00:00:00	9225	P	9224	16200.00	9.00	CAGS	24/09/1998 08:58:02:62	S	5088415.670	16097.000	316.110
01	PTCI161	23/09/1998 00:00:00	9220	P	9219	19800.00	11.00	CAGS	24/09/1998 08:58:01:14	S	6366416.630	19687.000	323.380
01	PTGR120	23/09/1998 00:00:00	9223	P	9222	9000.00	5.00	CAGS	24/09/1998 08:58:02:07	S	3023672.530	8949.000	337.880
01	PTCI161	23/09/1998 00:00:00	9217	C		36000.00	20.00	CAGS	24/09/1998 08:58:28:76	N	606819.240	246.620	2460.540
01	PTGR170	23/09/1998 00:00:00	9225	C		16200.00	9.00	CAGS	24/09/1998 08:58:30:36	N	268585.990	111.070	2418.170
01	PTGR120	23/09/1998 00:00:00	9223	C		9000.00	5.00	CAGS	24/09/1998 08:58:29:97	N	192687.670	67.880	2838.650
01	PTGR152	23/09/1998 00:00:00	9226	P	9225	7200.00	4.00	CAGS	24/09/1998 08:58:03	S	2375886.380	7164.000	316.110
01	PTCI160	23/09/1998 00:00:00	9219	P	9218	18000.00	10.00	CAGS	24/09/1998 08:58:00:86	S	5781437.090	17903.000	322.930
01	PTCI161	23/09/1998 00:00:00	9220	C		19800.00	11.00	CAGS	24/09/1998 08:58:29:37	N	333750.590	135.640	2460.560
01	PTGR155	23/09/1998 00:00:00	9224	P	9223	10800.00	6.00	CAGS	24/09/1998 08:58:02:34	S	3362006.510	10742.000	312.980
01	PTRP155	23/09/1998 00:00:00	9215	C		36000.00	20.00	CAGS	24/09/1998 08:58:28:32	N	641070.800	225.400	2844.150
01	PTRP134	23/09/1998 00:00:00	9218	C		28000.00	20.00	CAGS	24/09/1998 08:58:28:93	N	500803.000	188.000	2663.850
01	PTCI150	23/09/1998 00:00:00	9216	C		18000.00	10.00	CAGS	24/09/1998 08:58:28:54	N	328531.890	127.210	2582.590
01	PTCI161	23/09/1998 00:00:00	9217	P	9216	36000.00	20.00	CAGS	24/09/1998 08:58:00:2	S	11528688.850	35765.000	322.350
01	PTCI150	23/09/1998 00:00:00	9216	P	9215	18000.00	10.00	CAGS	24/09/1998 08:57:59:93	S	5861061.010	17855.000	328.260
01	PTGR150	23/09/1998 00:00:00	9222	C		57600.00	32.00	CAGS	24/09/1998 08:58:29:75	N	1051302.020	407.070	2582.610
01	PTGR155	23/09/1998 00:00:00	9224	C		10800.00	6.00	CAGS	24/09/1998 08:58:30:14	N	192321.240	67.620	2844.150
01	PTGR152	23/09/1998 00:00:00	9221	C		54000.00	30.00	CAGS	24/09/1998 08:58:29:53	N	984304.060	364.830	2697.980
01	PTRP155	23/09/1998 00:00:00	9215	P	9214	36000.00	20.00	CAGS	24/09/1998 08:57:59:6	S	11217572.220	35818.000	313.180
01	PTGR150	23/09/1998 00:00:00	9222	P	9221	57600.00	32.00	CAGS	24/09/1998 08:58:01:74	S	18819634.790	57193.000	329.050
01	PTGR174	24/09/1998 00:00:00	9232	C		7200.00	4.00	IBPC	30/09/1998 15:07:05:89	N	127178.740	44.740	2842.620
01	PTGR150	24/09/1998 00:00:00	9231	P	9230	54000.00	30.00	IBPC	30/09/1998 15:06:53:31	S	18317425.200	53648.000	341.440
01	PTCI160	24/09/1998 00:00:00	9229	C		36000.00	20.00	IBPC	30/09/1998 15:07:05:28	N	632868.240	243.620	2597.770
01	PTCI161	24/09/1998 00:00:00	9227	P	9226	16200.00	9.00	IBPC	30/09/1998 15:06:52:04	S	5378363.070	16097.000	334.120
01	PTCI161	24/09/1998 00:00:00	9230	C		10800.00	6.00	IBPC	30/09/1998 15:07:05:5	N	185795.850	73.990	2511.090
01	PTGR174	24/09/1998 00:00:00	9232	P	9231	7200.00	4.00	IBPC	30/09/1998 15:06:53:69	S	2250341.970	7168.000	313.940
01	PTCI161	24/09/1998 00:00:00	9230	P	9229	10800.00	6.00	IBPC	30/09/1998 15:06:52:98	S	3588795.600	10735.000	334.310
01	PTGR152	24/09/1998 00:00:00	9233	C		5400.00	3.00	IBPC	30/09/1998 15:07:06:11	N	100305.440	36.480	2749.600
01	PTCI161	24/09/1998 00:00:00	9227	C		16200.00	9.00	IBPC	30/09/1998 15:07:04:9	N	278693.780	110.980	2511.210
01	PTCI150	24/09/1998 00:00:00	9228	P	9227	36000.00	20.00	IBPC	30/09/1998 15:06:52:37	S	12210216.970	35766.000	341.390
01	PTCI160	24/09/1998 00:00:00	9229	P	9228	36000.00	20.00	IBPC	30/09/1998 15:06:52:7	S	11978338.730	35799.000	334.600
01	PTGR152	24/09/1998 00:00:00	9233	P	9232	5400.00	3.00	IBPC	30/09/1998 15:06:54:02	S	1848768.070	5372.000	313.940
01	PTCI150	24/09/1998 00:00:00	9228	C		36000.00	20.00	IBPC	30/09/1998 15:07:05:06	N	669564.050	254.420	2631.730
01	PTGR150	24/09/1998 00:00:00	9231	C		54000.00	30.00	IBPC	30/09/1998 15:07:05:72	N	1004346.080	381.630	2631.730
01	PTGR176	25/09/1998 00:00:00	9237	P	9236	16200.00	9.00	CAGS	26/09/1998 08:17:29:14	S	5166273.260	16121.000	320.470
01	PTCI161	25/09/1998 00:00:00	9234	P	9233	25200.00	14.00	CAGS	26/09/1998 08:17:28:27	S	8128497.600	25062.000	324.340
01	PTRP134	25/09/1998 00:00:00	9235	P	9234	11200.00	8.00	CAGS	26/09/1998 08:17:28:54	S	3361672.110	11150.000	301.500
01	PTGR152	25/09/1998 00:00:00	9236	C		72000.00	40.00	CAGS	26/09/1998 08:17:48:2	N	1312405.420	486.440	2697.980
01	PTGR162	25/09/1998 00:00:00	9238	C		12600.00	7.00	CAGS	26/09/1998 08:17:48:59	N	228130.380	84.780	2690.850
01	PTGR152	25/09/1998 00:00:00	9236	P	9235	72000.00	40.00	CAGS	26/09/1998 08:17:28:81	S	23846173.930	71580.000	333.140
01	PTGR150	25/09/1998 00:00:00	9239	C		16200.00	9.00	CAGS	26/09/1998 08:17:48:81	N	295678.690	114.490	2582.570
01	PTRP134	25/09/1998 00:00:00	9235	C		11200.00	8.00	CAGS	26/09/1998 08:17:47:98	N	200321.200	75.200	2663.850
01	PTGR176	25/09/1998 00:00:00	9237	C		16200.00	9.00	CAGS	26/09/1998 08:17:48:42	N	276672.330	105.220	2629.470
01	PTRP155	25/09/1998 00:00:00	9241	P	9240	36000.00	20.00	CAGS	26/09/1998 08:17:30:3	S	11250079.510	35835.000	314.120
01	PTGR150	25/09/1998 00:00:00	9239	P	9238	16200.00	9.00	CAGS	26/09/1998 08:17:29:69	S	5324839.660	16096.000	330.820
01	PTGR155	25/09/1998 00:00:00	9240	C		12600.00	7.00	CAGS	26/09/1998 08:17:48:97	N	224374.780	78.890	2844.150
01	PTGR162	25/09/1998 00:00:00	9238	P	9237	12600.00	7.00	CAGS	26/09/1998 08:17:29:42	S	4099051.680	12537.000	326.960
01	PTCI161	25/09/1998 00:00:00	9234	C		25200.00	14.00	CAGS	26/09/1998 08:17:47:82	N	424773.470	172.630	2460.600
01	PTRP155	25/09/1998 00:00:00	9241	C		36000.00	20.00	CAGS	26/09/1998 08:17:49:14	N	641070.800	225.400	2844.150
01	PTGR155	25/09/1998 00:00:00	9240	P	9239	12600.00	7.00	CAGS	26/09/1998 08:17:30:02	S	3937499.120	12535.000	314.120
01	PTGR152	26/09/1998 00:00:00	9243	C		5400.00	3.00	CAGS	28/09/1998 08:27:55:51	N	98430.410	36.480	2698.200
01	PTGR152	26/09/1998 00:00:00	9243	P	9242	5400.00	3.00	CAGS	28/09/1998 08:27:33:87	S	1787149.500	5366.000	333.050
01	PTGR162	26/09/1998 00:00:00	9244	C		3600.00	2.00	CAGS	28/09/1998 08:27:55:68	N	65180.110	24.220	2691.170
01	PTGR152	26/09/1998 00:00:00	9242	C		14400.00	8.00	CAGS	28/09/1998 08:27:55:3	N	262481.080	97.290	2697.920
01	PTGR152	26/09/1998 00:00:00	9242	P	9241	14400.00	8.00	CAGS	28/09/1998 08:27:33:6	S	4773170.100	14323.000	333.250
01	PTGR162	26/09/1998 00:00:00	9244	P	9243	3600.00	2.00	CAGS	28/09/1998 08:27:34:15	S	1167368.190	3575.000	333.050
01	PTRP191	28/09/1998 00:00:00	9246	P	9245	5600.00	4.00	CAGS	29/09/1998 09:01:28:97	S	1617357.520	5568.000	290.470
01	PTGR130	28/09/1998 00:00:00	9250	C		9800.00	7.00	CAGS	29/09/1998 09:02:13:02	N	171952.890	67.700	2539.920
01	PTRP134	28/09/1998 00:00:00	9245	C		16800.00	12.00	CAGS	29/09/1998 09:02:12:04	N	299953.600	112.680	2662.000
01	PTGR162	28/09/1998 00:00:00	9247	C		81000.00	45.00	CAGS	29/09/1998 09:02:12:42	N	1368542.490	544.590	2512.980
01	PTRP134	28/09/1998 00:00:00	9245	P	9244	16800.00	12.00	CAGS	29/09/1998 09:01:28:64	S	5038895.680	16716.000	301.440
01	PTGR152	28/09/1998 00:00:00	9248	C		48600.00	27.00	CAGS	29/09/1998 09:02:12:58	N	825879.260	327.830	2519.230
01	PTRP191	28/09/1998 00:00:00	9246	C		5600.00	4.00	CAGS	29/09/1998 09:02:12:2	N	85571.890	33.540	2551.340
01	PTGR120	28/09/1998 00:00:00	9249	C		16200.00	9.00	CAGS	29/09/1998 09:02:12:8	N	342981.310	121.190	2830.110
01	PTGR162	28/09/1998 00:00:00	9247	P	9246	81000.00	45.00	CAGS	29/09/1998 09:01:29:25	S	26236331.250	80527.000	325.810
01	PTGR130	28/09/1998 00:00:00	9250	P	9249	9800.00	7.00	CAGS	29/09/1998 09:01:30:18	S	2975131.230	9750.000	305.140
01	PTCI150	28/09/1998 00:00:00	9251	P	9250	36000.00	20.00	CAGS	29/09/1998 09:01:30:51	S	11808294.780	35796.000	305.140
01	PTCI150	28/09/1998 00:00:00	9251	C		36000.00	20.00	CAGS	29/09/1998 09:02:13:24	N	611743.150	253.840	2409.960
01	PTGR152	28/09/1998 00:00:00	9248	P	9247	48600.00	27.00	CAGS	29/09/1998 09:01:29:58	S	16053130.510	48322.000	332.210
01	PTGR120	28/09/1998 00:00:00	9249	P	9248	16200.00	9.00	CAGS	29/09/1998 09:01:29:91	S	5417752.260	16099.000	336.530
01	PTGR142	29/09/1998 00:00:00	9260	C		16200.00	9.00	CAGS	30/09/1998 09:04:23:64	N	260617.820	113.740	2291.350
01	PTGR152	29/09/1998 00:00:00	9261	C		36000.00	20.00	CAGS	30/09/1998 09:04:23:86	N	611748.580	242.840	2519.140
01	PTCI150	29/09/1998 00:00:00	9253	P	9252	18000.00	10.00	CAGS	30/09/1998 09:04:03:31	S	5892056.490	17889.000	329.370
01	PTRL153	29/09/1998 00:00:00	9259	C		14400.00	8.00	CAGS	30/09/1998 09:04:23:47	N	419247.690	111.580	3757.370
01	PTGA501	29/09/1998 00:00:00	9257	P	9256	2760.00	3.00	CAGS	30/09/1998 09:04:04:58	S	681426.980	2728.000	249.790
01	PTGA500	29/09/1998 00:00:00	9256	P	9255	1840.00	2.00	CAGS	30/09/1998 09:04:04:25	S	402488.720	1818.000	221.390
01	PTCI152	29/09/1998 00:00:00	9254	C		9000.00	5.00	CAGS	30/09/1998 09:04:22:65	N	152937.150	60.710	2519.140
01	PTGA501	29/09/1998 00:00:00	9257	C		2760.00	3.00	CAGS	30/09/1998 09:04:23:03	N	17497.860	39.000	448.660
01	PTCI152	29/09/1998 00:00:00	9254	P	9253	9000.00	5.00	CAGS	30/09/1998 09:04:03:64	S	2968769.120	8949.000	331.740
01	PTCI164	29/09/1998 00:00:00	9255	P	9254	10800.00	6.00	CAGS	30/09/1998 09:04:03:97	S	3465576.800	10748.000	322.440
01	PTCI164	29/09/1998 00:00:00	9255	C		10800.00	6.00	CAGS	30/09/1998 09:04:22:87	N	161640.420	67.930	2379.510
01	PTRP191	29/09/1998 00:00:00	9252	P	9251	8400.00	6.00	CAGS	30/09/1998 09:04:03:04	S	2429022.240	8366.000	290.340
01	PTRP191	29/09/1998 00:00:00	9252	C		8400.00	6.00	CAGS	30/09/1998 09:04:22:21	N	128443.530	50.300	2553.550
01	PTGA500	29/09/1998 00:00:00	9256	C		1840.00	2.00	CAGS	30/09/1998 09:04:22:92	N	11665.240	26.000	448.660
01	PTCI165	29/09/1998 00:00:00	9258	C		10800.00	6.00	CAGS	30/09/1998 09:04:23:25	N	156400.080	69.250	2258.480
01	PTCI150	29/09/1998 00:00:00	9253	C		18000.00	10.00	CAGS	30/09/1998 09:04:22:43	N	305864.670	126.920	2409.900
01	PTCI165	29/09/1998 00:00:00	9258	P	9257	10800.00	6.00	CAGS	30/09/1998 09:04:04:85	S	3469043.010	10757.000	322.490
01	PTGR152	29/09/1998 00:00:00	9261	P	9260	36000.00	20.00	CAGS	30/09/1998 09:04:05:79	S	11838152.130	35831.000	316.820
01	PTGR142	29/09/1998 00:00:00	9260	P	9259	16200.00	9.00	CAGS	30/09/1998 09:04:05:46	S	5102413.150	16105.000	316.820
01	PTRL153	29/09/1998 00:00:00	9259	P	9258	14400.00	8.00	CAGS	30/09/1998 09:04:05:18	S	4647691.460	14304.000	324.920
01	PTRL172	30/09/1998 00:00:00	9265	C		7200.00	4.00	IBPC	21/10/1998 09:08:05:21	N	201035.190	53.190	3779.570
01	PTGR152	30/09/1998 00:00:00	9266	P	9265	61200.00	34.00	IBPC	21/10/1998 09:07:43:35	S	22323886.290	60923.000	366.430
01	PTCI135	30/09/1998 00:00:00	9264	C		5600.00	4.00	IBPC	21/10/1998 09:08:04:99	N	140182.120	41.490	3378.700
01	PTCI135	30/09/1998 00:00:00	9264	P	9263	5600.00	4.00	IBPC	21/10/1998 09:07:42:63	S	1874503.780	5570.000	336.540
01	PTCI130	30/09/1998 00:00:00	9262	P	9261	16800.00	12.00	IBPC	21/10/1998 09:07:42:03	S	5624696.640	16713.000	336.550
01	PTGR152	30/09/1998 00:00:00	9266	C		61200.00	34.00	IBPC	21/10/1998 09:08:05:43	N	1071990.300	401.270	2671.490
01	PTRL172	30/09/1998 00:00:00	9265	P	9264	7200.00	4.00	IBPC	21/10/1998 09:07:43:02	S	2536449.500	7162.000	354.150
01	PTCI130	30/09/1998 00:00:00	9262	C		16800.00	12.00	IBPC	21/10/1998 09:08:04:44	N	296155.710	116.540	2541.240
01	PTCI131	30/09/1998 00:00:00	9263	C		30800.00	22.00	IBPC	21/10/1998 09:08:04:77	N	632190.660	229.060	2759.930
01	PTCI131	30/09/1998 00:00:00	9263	P	9262	30800.00	22.00	IBPC	21/10/1998 09:07:42:36	S	10304095.890	30613.000	336.590
01	PTCI160	01/10/1998 00:00:00	9271	C		36000.00	20.00	IBPC	10/12/1998 17:44:45:1	N	615741.700	234.640	2624.200
01	PTGR111	01/10/1998 00:00:00	9279	P	9278	9000.00	5.00	IBPC	10/12/1998 15:59:13:18	S	3431000.570	8948.000	383.440
01	PTGR150	01/10/1998 00:00:00	9277	C		45000.00	25.00	IBPC	10/12/1998 17:44:45:92	N	815067.990	306.550	2658.840
01	PTRP155	01/10/1998 00:00:00	9272	C		12600.00	7.00	IBPC	10/12/1998 17:44:45:21	N	227383.630	78.890	2882.290
01	PTCI160	01/10/1998 00:00:00	9271	P	9270	36000.00	20.00	IBPC	10/12/1998 15:59:10:54	S	12461692.640	35837.000	347.730
01	PTGR120	01/10/1998 00:00:00	9274	P	9273	18000.00	10.00	IBPC	10/12/1998 15:59:12:03	S	6608550.800	17902.000	369.150
01	PTGR162	01/10/1998 00:00:00	9273	C		64800.00	36.00	IBPC	10/12/1998 17:44:45:32	N	1164133.110	423.070	2751.630
01	PTRP156	01/10/1998 00:00:00	9268	P	9267	12600.00	7.00	IBPC	10/12/1998 15:59:09:22	S	4337357.630	12529.000	346.190
01	PTGR155	01/10/1998 00:00:00	9278	C		5400.00	3.00	IBPC	10/12/1998 17:44:46:09	N	97450.110	33.810	2882.290
01	PTGR174	01/10/1998 00:00:00	9269	C		27000.00	15.00	IBPC	10/12/1998 17:44:44:82	N	480999.930	167.660	2868.900
01	PTGR155	01/10/1998 00:00:00	9278	P	9277	5400.00	3.00	IBPC	10/12/1998 15:59:12:96	S	1857795.380	5368.000	346.090
01	PTGR142	01/10/1998 00:00:00	9275	C		9000.00	5.00	IBPC	10/12/1998 17:44:45:59	N	151519.690	62.990	2405.460
01	PTGR174	01/10/1998 00:00:00	9269	P	9268	27000.00	15.00	IBPC	10/12/1998 15:59:09:44	S	9051420.550	26874.000	336.810
01	PTRP123	01/10/1998 00:00:00	9267	C		7200.00	4.00	IBPC	10/12/1998 17:44:44:55	N	157210.650	52.760	2979.730
01	PTGR176	01/10/1998 00:00:00	9276	C		27000.00	15.00	IBPC	10/12/1998 17:44:45:76	N	458495.220	168.780	2716.530
01	PTGR176	01/10/1998 00:00:00	9276	P	9275	27000.00	15.00	IBPC	10/12/1998 15:59:12:52	S	9252552.400	26876.000	344.270
01	PTRP175	01/10/1998 00:00:00	9270	C		14400.00	8.00	IBPC	10/12/1998 17:44:44:93	N	329524.520	96.620	3410.520
01	PTGR162	01/10/1998 00:00:00	9273	P	9272	64800.00	36.00	IBPC	10/12/1998 15:59:11:64	S	22496825.480	64469.000	348.960
01	PTRP156	01/10/1998 00:00:00	9268	C		12600.00	7.00	IBPC	10/12/1998 17:44:44:66	N	291250.950	85.190	3418.840
01	PTGR150	01/10/1998 00:00:00	9277	P	9276	45000.00	25.00	IBPC	10/12/1998 15:59:12:74	S	15743470.140	44759.000	351.740
01	PTRP175	01/10/1998 00:00:00	9270	P	9269	14400.00	8.00	IBPC	10/12/1998 15:59:09:99	S	4827808.760	14335.000	336.780
01	PTGR120	01/10/1998 00:00:00	9274	C		18000.00	10.00	IBPC	10/12/1998 17:44:45:48	N	403938.650	137.760	2932.190
01	PTGR142	01/10/1998 00:00:00	9275	P	9274	9000.00	5.00	IBPC	10/12/1998 15:59:12:3	S	3083183.120	8946.000	344.640
01	PTGR111	01/10/1998 00:00:00	9279	C		9000.00	5.00	IBPC	10/12/1998 17:44:46:25	N	182991.210	60.720	3013.690
01	PTRP155	01/10/1998 00:00:00	9272	P	9271	12600.00	7.00	IBPC	10/12/1998 15:59:10:98	S	4331678.300	12525.000	345.840
01	PTRP123	01/10/1998 00:00:00	9267	C		7200.00	4.00	IBPC	10/12/1998 15:59:08:95	S	2506470.460	7157.000	350.210
01	PTCI161	02/10/1998 00:00:00	9283	C		36000.00	20.00	IBPC	10/12/1998 17:44:46:75	N	600369.350	235.440	2549.990
01	PTCI160	02/10/1998 00:00:00	9282	C		18000.00	10.00	IBPC	10/12/1998 17:44:46:64	N	307870.850	117.320	2624.200
01	PTCI111	02/10/1998 00:00:00	9285	C		18000.00	10.00	IBPC	10/12/1998 17:44:47:02	N	361292.250	120.040	3009.770
01	PTGR152	02/10/1998 00:00:00	9290	P	9289	32400.00	18.00	PEGA	03/10/1998 08:44:56:14	S	10962820.550	32241.000	340.030
01	PTCI150	02/10/1998 00:00:00	9280	P	9279	18000.00	10.00	PEGA	03/10/1998 08:44:53:12	S	6041594.240	17912.000	337.290
01	PTCI150	02/10/1998 00:00:00	9280	C		18000.00	10.00	IBPC	10/12/1998 17:44:46:36	N	326027.180	122.620	2658.840
01	PTGR176	02/10/1998 00:00:00	9289	C		16200.00	9.00	IBPC	10/12/1998 17:44:47:57	N	275097.120	101.270	2716.470
01	PTGR150	02/10/1998 00:00:00	9291	P	9290	19800.00	11.00	PEGA	03/10/1998 08:44:56:41	S	6636275.520	19686.000	340.030
01	PTCI160	02/10/1998 00:00:00	9282	P	9281	18000.00	10.00	PEGA	03/10/1998 08:44:53:72	S	5910666.960	17908.000	330.060
01	PTRP134	02/10/1998 00:00:00	9284	P	9283	28000.00	20.00	PEGA	03/10/1998 08:44:54:33	S	8591157.900	27875.000	308.200
01	PTCI160	02/10/1998 00:00:00	9286	P	9285	36000.00	20.00	PEGA	03/10/1998 08:44:54:93	S	11831743.650	35848.000	330.050
01	PTGR162	02/10/1998 00:00:00	9288	P	9287	48600.00	27.00	PEGA	03/10/1998 08:44:55:54	S	16087459.940	48335.000	332.830
01	PTCI160	02/10/1998 00:00:00	9286	C		36000.00	20.00	IBPC	10/12/1998 17:44:47:13	N	615741.700	234.640	2624.200
01	PTRP155	02/10/1998 00:00:00	9281	P	9280	23400.00	13.00	PEGA	03/10/1998 08:44:53:39	S	7465254.550	23268.000	320.840
01	PTCI111	02/10/1998 00:00:00	9285	P	9284	18000.00	10.00	PEGA	03/10/1998 08:44:54:6	S	6445792.180	17913.000	359.840
01	PTCI161	02/10/1998 00:00:00	9287	P	9286	16200.00	9.00	PEGA	03/10/1998 08:44:55:21	S	5329701.410	16122.000	330.590
01	PTGR162	02/10/1998 00:00:00	9288	C		48600.00	27.00	IBPC	10/12/1998 17:44:47:41	N	873099.820	317.300	2751.650
01	PTGR152	02/10/1998 00:00:00	9290	C		32400.00	18.00	IBPC	10/12/1998 17:44:47:68	N	586028.020	212.440	2758.560
01	PTGR176	02/10/1998 00:00:00	9289	P	9288	16200.00	9.00	PEGA	03/10/1998 08:44:55:87	S	5248866.640	16122.000	325.570
01	PTGR150	02/10/1998 00:00:00	9291	C		19800.00	11.00	IBPC	10/12/1998 17:44:47:79	N	358629.910	134.880	2658.880
01	PTCI161	02/10/1998 00:00:00	9287	C		16200.00	9.00	IBPC	10/12/1998 17:44:47:3	N	270166.200	105.950	2549.940
01	PTCI161	02/10/1998 00:00:00	9283	P	9282	36000.00	20.00	PEGA	03/10/1998 08:44:54	S	11839781.860	35818.000	330.550
01	PTRP155	02/10/1998 00:00:00	9281	C		23400.00	13.00	IBPC	10/12/1998 17:44:46:47	N	422283.860	146.510	2882.290
01	PTRP134	02/10/1998 00:00:00	9284	C		28000.00	20.00	IBPC	10/12/1998 17:44:46:86	N	506982.570	187.800	2699.590
01	PTRP155	03/10/1998 00:00:00	9296	P	9295	36000.00	20.00	IBPC	23/12/1998 17:06:49:98	S	13269949.340	35810.000	370.570
