id_empresa	id_formula	fecha	orden_empaque	id_ingrediente	cantidad_digitada	cant_calculada	cant_formula_total	cant_formula_batche	costo_unitario	costo_total	tipo_registro	orden_empaq_anterior	id_usuario	fec_registro	ind_macro	id_bodega
01	PTCI161	18/09/2000 00:00:00	16836	MAMP150	0	0	0	0	0	0	P	16835	MLAP	06/10/2000 11:02:20:29	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP030	45998.000	0	0	0	291.78	0	P	16835	MLAP	06/10/2000 11:02:16:89	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP155	0	0	0	0	0	0	P	16835	MLAP	06/10/2000 11:02:20:46	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP160	0	0	0	0	0	0	P	16835	MLAP	06/10/2000 11:02:20:62	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP165	0	0	0	0	0	0	P	16835	MLAP	06/10/2000 11:02:20:73	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP015	30044.000	288.000	0	0	950.51	273746.88	P	16835	MLAP	06/10/2000 11:02:16:45	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP170	0	0	0	0	31.48	0	P	16835	MLAP	06/10/2000 11:02:20:9	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP175	0	0	0	0	0	0	P	16835	MLAP	06/10/2000 11:02:21:01	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP180	0	0	0	0	0	0	P	16835	MLAP	06/10/2000 11:02:21:17	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP190	0	0	0	0	0	0	P	16835	MLAP	06/10/2000 11:02:21:28	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP200	367690.000	0	0	0	529.26	0	P	16835	MLAP	06/10/2000 11:02:21:45	S	
01	PTCI161	18/09/2000 00:00:00	16836	MAMP205	199299.000	0	0	0	529.67	0	P	16835	MLAP	06/10/2000 11:02:21:56	S	
01	PTCI161	18/09/2000 00:00:00	16836	MIDR030	0	24.000	0	0	31.48	755.52	C		MLAP	06/10/2000 14:58:53:81	N	
01	PTGR174	18/09/2000 00:00:00	16846	MAMP030	47961.000	0	0	0	291.78	0	P	16845	MLAP	06/10/2000 11:03:19:94	S	
01	PTCI161	18/09/2000 00:00:00	16836	MIDR055	0	25.920	0	0	1614.22	41840.58	C		MLAP	06/10/2000 14:58:54:14	N	
01	PTCI161	18/09/2000 00:00:00	16836	MIDR065	0	115.200	0	0	130.34	15015.17	C		MLAP	06/10/2000 14:58:54:41	N	
01	PTCI161	18/09/2000 00:00:00	16836	MIDR070	0	21.600	0	0	11958.76	258309.22	C		MLAP	06/10/2000 14:58:54:58	N	
01	PTGR174	18/09/2000 00:00:00	16846	MAMP065	201683.000	0	0	0	357.20	0	P	16845	MLAP	06/10/2000 11:03:20:93	S	
01	PTCI161	18/09/2000 00:00:00	16836	MIDR075	0	0.648	0	0	371317.32	240613.62	C		MLAP	06/10/2000 14:58:54:69	N	
01	PTCI161	18/09/2000 00:00:00	16836	MIDR085	0	10.800	0	0	2110.52	22793.62	C		MLAP	06/10/2000 14:58:54:85	N	
01	PTCI161	18/09/2000 00:00:00	16836	MIDR100	0	5.040	0	0	3223.89	16248.41	C		MLAP	06/10/2000 14:58:55:02	N	
01	PTGR155	18/09/2000 00:00:00	16845	MAMP025	848.000	0	0	0	402.99	0	P	16844	MLAP	06/10/2000 11:03:13:95	S	
01	PTCI161	18/09/2000 00:00:00	16836	MIDR115	0	56.400	0	0	7548.74	425748.94	C		MLAP	06/10/2000 14:58:55:13	N	
01	PTGR205	18/09/2000 00:00:00	16847	MIDR030	0	17.000	0	0	31.48	535.16	C		MLAP	06/10/2000 14:59:09:46	N	
01	PTGR205	18/09/2000 00:00:00	16847	MIDR075	0	0.459	0	0	371317.32	170434.65	C		MLAP	06/10/2000 14:59:10:23	N	
01	PTGR205	18/09/2000 00:00:00	16847	MAMP140	0	0	0	0	0	0	P	16846	MLAP	06/10/2000 11:03:30:27	S	
01	PTGR205	18/09/2000 00:00:00	16847	MAMP180	0	0	0	0	0	0	P	16846	MLAP	06/10/2000 11:03:31:42	S	
01	PTGR205	18/09/2000 00:00:00	16847	MAMP160	0	0	0	0	0	0	P	16846	MLAP	06/10/2000 11:03:30:82	S	
01	PTGR205	18/09/2000 00:00:00	16847	MAMP100	0	0	0	0	0	0	P	16846	MLAP	06/10/2000 11:03:28:34	S	
01	PTGR205	18/09/2000 00:00:00	16847	MAMP020	56839.000	1232.000	0	0	717.05	883405.60	P	16846	MLAP	06/10/2000 11:03:25:43	S	
01	PTGR205	18/09/2000 00:00:00	16847	MAMP060	0	0	0	0	49.33	0	P	16846	MLAP	06/10/2000 11:03:27:08	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP005	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:00:94	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP010	39189.000	392.000	0	0	869.83	340973.36	P	16842	MLAP	06/10/2000 11:03:01:05	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP015	31750.000	288.000	0	0	950.51	273746.88	P	16842	MLAP	06/10/2000 11:03:01:21	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP025	848.000	0	0	0	402.99	0	P	16842	MLAP	06/10/2000 11:03:01:49	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP030	47961.000	0	0	0	291.78	0	P	16842	MLAP	06/10/2000 11:03:01:6	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP035	2953.000	0	0	0	35.11	0	P	16842	MLAP	06/10/2000 11:03:01:76	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP040	539963.000	5353.000	0	0	554.80	2969844.40	P	16842	MLAP	06/10/2000 11:03:01:87	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP045	117275.000	1314.000	0	0	775.32	1018770.48	P	16842	MLAP	06/10/2000 11:03:02:04	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP050	8264.000	0	0	0	31.16	0	P	16842	MLAP	06/10/2000 11:03:02:2	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP055	271065.000	2759.000	0	0	41.02	113174.18	P	16842	MLAP	06/10/2000 11:03:02:31	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP065	201683.000	0	0	0	357.20	0	P	16842	MLAP	06/10/2000 11:03:02:58	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP070	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:02:75	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP075	14494.000	584.000	0	0	656.36	383314.24	P	16842	MLAP	06/10/2000 11:03:02:86	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP085	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:03:13	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP090	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:03:24	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP095	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:03:41	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP105	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:03:68	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP110	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:03:79	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP115	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:03:96	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP120	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:04:07	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP125	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:04:23	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP130	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:04:34	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP135	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:04:51	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP145	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:04:78	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP150	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:04:95	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP155	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:05:06	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP165	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:05:33	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP170	0	0	0	0	31.48	0	P	16842	MLAP	06/10/2000 11:03:05:5	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP175	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:05:66	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP190	0	0	0	0	0	0	P	16842	MLAP	06/10/2000 11:03:05:94	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP200	367690.000	0	0	0	529.26	0	P	16842	MLAP	06/10/2000 11:03:06:04	S	
01	PTGR161	18/09/2000 00:00:00	16843	MAMP205	199299.000	0	0	0	529.67	0	P	16842	MLAP	06/10/2000 11:03:06:21	S	
01	PTGR161	18/09/2000 00:00:00	16843	MIDR030	0	16.000	0	0	31.48	503.68	C		MLAP	06/10/2000 14:59:03:15	N	
01	PTGR161	18/09/2000 00:00:00	16843	MIDR055	0	17.280	0	0	1614.22	27893.72	C		MLAP	06/10/2000 14:59:03:42	N	
01	PTGR161	18/09/2000 00:00:00	16843	MIDR065	0	76.800	0	0	130.34	10010.11	C		MLAP	06/10/2000 14:59:03:59	N	
01	PTGR161	18/09/2000 00:00:00	16843	MIDR070	0	14.400	0	0	11958.76	172206.14	C		MLAP	06/10/2000 14:59:03:7	N	
01	PTGR161	18/09/2000 00:00:00	16843	MIDR085	0	7.200	0	0	2110.52	15195.74	C		MLAP	06/10/2000 14:59:03:97	N	
01	PTGR161	18/09/2000 00:00:00	16843	MIDR100	0	3.360	0	0	3223.89	10832.27	C		MLAP	06/10/2000 14:59:04:13	N	
01	PTGR161	18/09/2000 00:00:00	16843	MIDR115	0	37.600	0	0	7548.74	283832.62	C		MLAP	06/10/2000 14:59:04:24	N	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP000	1247337.000	13588.000	0	0	254.97	3464532.36	P	16837	MLAP	06/10/2000 11:02:28:59	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP005	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:28:86	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP010	37522.000	207.000	0	0	869.83	180054.81	P	16837	MLAP	06/10/2000 11:02:29:03	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP020	51174.000	872.000	0	0	717.05	625267.60	P	16837	MLAP	06/10/2000 11:02:29:3	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP025	848.000	0	0	0	402.99	0	P	16837	MLAP	06/10/2000 11:02:29:41	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP030	47961.000	0	0	0	291.78	0	P	16837	MLAP	06/10/2000 11:02:29:57	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP035	2953.000	0	0	0	35.11	0	P	16837	MLAP	06/10/2000 11:02:29:68	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP040	514540.000	3297.000	0	0	554.80	1829175.60	P	16837	MLAP	06/10/2000 11:02:29:85	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP045	107058.000	1301.000	0	0	775.32	1008691.32	P	16837	MLAP	06/10/2000 11:02:29:96	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP050	8264.000	0	0	0	31.16	0	P	16837	MLAP	06/10/2000 11:02:30:12	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP065	183213.000	0	0	0	357.20	0	P	16837	MLAP	06/10/2000 11:02:30:56	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP070	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:30:67	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP080	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:30:95	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP090	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:31:22	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP095	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:31:39	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP100	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:31:5	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP110	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:31:77	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP120	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:32:05	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP125	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:32:21	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP130	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:32:32	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP140	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:32:6	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP145	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:32:76	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP150	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:32:87	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP165	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:33:31	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP170	0	0	0	0	31.48	0	P	16837	MLAP	06/10/2000 11:02:33:42	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP175	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:33:53	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP190	0	0	0	0	0	0	P	16837	MLAP	06/10/2000 11:02:34:19	S	
01	PTGR162	18/09/2000 00:00:00	16838	MAMP200	367690.000	0	0	0	529.26	0	P	16837	MLAP	06/10/2000 11:02:34:68	S	
01	PTGR162	18/09/2000 00:00:00	16838	MIDR030	0	12.000	0	0	31.48	377.76	C		MLAP	06/10/2000 14:58:56:28	N	
01	PTGR162	18/09/2000 00:00:00	16838	MIDR065	0	46.800	0	0	130.34	6099.91	C		MLAP	06/10/2000 14:58:56:72	N	
01	PTGR162	18/09/2000 00:00:00	16838	MIDR075	0	0.324	0	0	371317.32	120306.81	C		MLAP	06/10/2000 14:58:57:05	N	
01	PTGR162	18/09/2000 00:00:00	16838	MIDR085	0	9.720	0	0	2110.52	20514.25	C		MLAP	06/10/2000 14:58:57:16	N	
01	PTGR162	18/09/2000 00:00:00	16838	MIDR100	0	2.520	0	0	3223.89	8124.20	C		MLAP	06/10/2000 14:58:57:32	N	
01	PTGR162	18/09/2000 00:00:00	16838	MIDR125	0	18.000	0	0	677.15	12188.70	C		MLAP	06/10/2000 14:58:57:6	N	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP000	1380339.000	4484.000	0	0	254.97	1143285.48	P	16848	MLAP	06/10/2000 11:03:37:9	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP005	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:38:18	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP015	32590.000	20.000	0	0	950.51	19010.20	P	16848	MLAP	06/10/2000 11:03:38:45	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP020	57308.000	106.000	0	0	717.05	76007.30	P	16848	MLAP	06/10/2000 11:03:38:62	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP025	848.000	0	0	0	402.99	0	P	16848	MLAP	06/10/2000 11:03:38:73	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP035	2953.000	0	0	0	35.11	0	P	16848	MLAP	06/10/2000 11:03:39:06	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP040	554292.000	1312.000	0	0	554.80	727897.60	P	16848	MLAP	06/10/2000 11:03:39:17	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP045	121145.000	0	0	0	775.32	0	P	16848	MLAP	06/10/2000 11:03:39:33	S	
01	PTRP134	18/09/2000 00:00:00	16837	MAMP125	0	0	0	0	0	0	P	16836	MLAP	06/10/2000 11:02:26:5	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP055	278979.000	0	0	0	41.02	0	P	16848	MLAP	06/10/2000 11:03:39:6	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP060	0	0	0	0	49.33	0	P	16848	MLAP	06/10/2000 11:03:39:71	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP065	201683.000	0	0	0	357.20	0	P	16848	MLAP	06/10/2000 11:03:39:88	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP070	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:39:99	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP075	14494.000	0	0	0	656.36	0	P	16848	MLAP	06/10/2000 11:03:40:15	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP080	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:40:32	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP090	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:40:59	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP095	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:40:76	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP100	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:40:87	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP110	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:41:14	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP115	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:41:31	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP120	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:41:42	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP130	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:41:75	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP135	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:41:86	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP140	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:42:02	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP145	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:42:13	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP150	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:42:3	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP155	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:42:41	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP160	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:42:57	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP170	0	0	0	0	31.48	0	P	16848	MLAP	06/10/2000 11:03:42:85	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP175	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:43:01	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP180	0	0	0	0	0	0	P	16848	MLAP	06/10/2000 11:03:43:12	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP200	367690.000	0	0	0	529.26	0	P	16848	MLAP	06/10/2000 11:03:43:39	S	
01	PTGR130	18/09/2000 00:00:00	16849	MAMP205	199299.000	0	0	0	529.67	0	P	16848	MLAP	06/10/2000 11:03:43:56	S	
01	PTGR130	18/09/2000 00:00:00	16849	MIDR030	0	5.000	0	0	31.48	157.40	C		MLAP	06/10/2000 14:59:12:32	N	
01	PTGR130	18/09/2000 00:00:00	16849	MIDR065	0	19.000	0	0	130.34	2476.46	C		MLAP	06/10/2000 14:59:12:76	N	
01	PTGR130	18/09/2000 00:00:00	16849	MIDR070	0	3.500	0	0	11958.76	41855.66	C		MLAP	06/10/2000 14:59:12:92	N	
01	PTGR130	18/09/2000 00:00:00	16849	MIDR100	0	0.800	0	0	3223.89	2579.11	C		MLAP	06/10/2000 14:59:13:03	N	
01	PTGR130	18/09/2000 00:00:00	16849	MIDR115	0	5.350	0	0	7548.74	40385.76	C		MLAP	06/10/2000 14:59:13:2	N	
01	PTCI150	18/09/2000 00:00:00	16834	MAMP020	50302.000	730.000	0	0	717.05	523446.50	P	16833	MLAP	06/10/2000 11:02:03:65	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP000	1332332.000	6795.000	0	0	254.97	1732521.15	P	16843	MLAP	06/10/2000 11:03:06:32	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP005	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:06:65	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP015	31816.000	66.000	0	0	950.51	62733.66	P	16843	MLAP	06/10/2000 11:03:06:92	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP020	55607.000	432.000	0	0	717.05	309765.60	P	16843	MLAP	06/10/2000 11:03:07:09	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP025	848.000	0	0	0	402.99	0	P	16843	MLAP	06/10/2000 11:03:07:2	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP035	2953.000	0	0	0	35.11	0	P	16843	MLAP	06/10/2000 11:03:07:47	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP040	541610.000	1647.000	0	0	554.80	913755.60	P	16843	MLAP	06/10/2000 11:03:07:64	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP045	117931.000	656.000	0	0	775.32	508609.92	P	16843	MLAP	06/10/2000 11:03:07:8	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP060	0	0	0	0	49.33	0	P	16843	MLAP	06/10/2000 11:03:08:19	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP065	201683.000	0	0	0	357.20	0	P	16843	MLAP	06/10/2000 11:03:08:35	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP075	14494.000	0	0	0	656.36	0	P	16843	MLAP	06/10/2000 11:03:08:63	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP080	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:08:74	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP085	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:08:9	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP095	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:09:18	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP100	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:09:34	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP110	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:09:62	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP115	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:09:72	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP120	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:09:89	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP135	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:10:33	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP140	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:10:44	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP145	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:10:6	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP160	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:11:04	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP165	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:11:15	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP175	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:11:43	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP180	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:11:59	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP190	0	0	0	0	0	0	P	16843	MLAP	06/10/2000 11:03:11:7	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP200	367690.000	0	0	0	529.26	0	P	16843	MLAP	06/10/2000 11:03:11:87	S	
01	PTGR163	18/09/2000 00:00:00	16844	MAMP205	199299.000	0	0	0	529.67	0	P	16843	MLAP	06/10/2000 11:03:11:98	S	
01	PTGR163	18/09/2000 00:00:00	16844	MIDR035	0	5.400	0	0	10106.32	54574.13	C		MLAP	06/10/2000 14:59:04:68	N	
01	PTGR163	18/09/2000 00:00:00	16844	MIDR065	0	23.400	0	0	130.34	3049.96	C		MLAP	06/10/2000 14:59:05:95	N	
01	PTGR163	18/09/2000 00:00:00	16844	MIDR070	0	5.400	0	0	11958.76	64577.30	C		MLAP	06/10/2000 14:59:06:06	N	
01	PTGR163	18/09/2000 00:00:00	16844	MIDR100	0	1.260	0	0	3223.89	4062.10	C		MLAP	06/10/2000 14:59:06:5	N	
01	PTGR163	18/09/2000 00:00:00	16844	MIDR115	0	16.680	0	0	7548.74	125912.98	C		MLAP	06/10/2000 14:59:06:66	N	
01	PTGR163	18/09/2000 00:00:00	16844	MIDR125	0	9.000	0	0	677.15	6094.35	C		MLAP	06/10/2000 14:59:06:77	N	
01	PTRP134	18/09/2000 00:00:00	16837	MAMP045	105757.000	0	0	0	775.32	0	P	16836	MLAP	06/10/2000 11:02:23:15	S	
01	PTRP134	18/09/2000 00:00:00	16837	MAMP135	0	0	0	0	0	0	P	16836	MLAP	06/10/2000 11:02:26:77	S	
01	PTRP134	18/09/2000 00:00:00	16837	MAMP165	0	0	0	0	0	0	P	16836	MLAP	06/10/2000 11:02:27:6	S	
01	PTGR163	18/09/2000 00:00:00	16844	MIDR055	0	6.480	0	0	1614.22	10460.15	C		MLAP	06/10/2000 14:59:05:01	N	
01	PTCI150	18/09/2000 00:00:00	16834	MAMP010	36231.000	156.000	0	0	869.83	135693.48	P	16833	MLAP	06/10/2000 11:02:03:27	S	
01	PTGR171	18/09/2000 00:00:00	16840	MAMP000	1287152.000	20063.000	0	0	254.97	5115463.11	P	16839	MLAP	06/10/2000 11:02:41:33	S	
01	PTGR171	18/09/2000 00:00:00	16840	MAMP005	0	0	0	0	0	0	P	16839	MLAP	06/10/2000 11:02:42:43	S	
01	PTGR171	18/09/2000 00:00:00	16840	MAMP015	30775.000	321.000	0	0	950.51	305113.71	P	16839	MLAP	06/10/2000 11:02:42:7	S	
01	PTGR171	18/09/2000 00:00:00	16840	MAMP020	52484.000	0	0	0	717.05	0	P	16839	MLAP	06/10/2000 11:02:42:87	S	
01	PTGR171	18/09/2000 00:00:00	16840	MAMP025	848.000	0	0	0	402.99	0	P	16839	MLAP	06/10/2000 11:02:42:98	S	
01	PTGR171	18/09/2000 00:00:00	16840	MAMP035	2953.000	0	0	0	35.11	0	P	16839	MLAP	06/10/2000 11:02:43:31	S	
01	PTGR171	18/09/2000 00:00:00	16840	MAMP045	111222.000	1883.000	0	0	775.32	1459927.56	P	16839	MLAP	06/10/2000 11:02:43:58	S	
