id_empresa	id_formula	fecha	cant_producida	n_batches	cant_m_prima_usada	costo_m_prima_usada	costo_unitario_diario	id_usuario	fec_registro
01	PTGR155	27/08/1998 00:00:00	1800.000	1.000	1804.280	593823.490	329.120	ERSS	31/08/1998 16:48:21:25
01	PTRP175	27/08/1998 00:00:00	14400.000	8.000	14433.640	4705879.263	326.040	ERSS	31/08/1998 16:48:21:47
01	PTCI160	27/08/1998 00:00:00	27000.000	15.000	27025.865	9150353.158	338.580	ERSS	31/08/1998 16:48:20:98
01	PTGR142	27/08/1998 00:00:00	16200.000	9.000	16224.922	5374858.164	331.270	ERSS	31/08/1998 16:48:21:14
01	PTGR152	27/08/1998 00:00:00	19800.000	11.000	19814.771	6885724.887	347.500	ERSS	31/08/1998 16:48:21:25
01	PTGR176	27/08/1998 00:00:00	16200.000	9.000	16209.309	5410375.408	333.780	ERSS	31/08/1998 16:48:21:36
01	PTRL110	27/08/1998 00:00:00	1800.000	1.000	1807.304	668679.007	369.990	ERSS	31/08/1998 16:48:21:41
01	PTGR150	27/08/1998 00:00:00	52200.000	29.000	52250.199	18018407.337	344.850	ERSS	31/08/1998 16:48:21:19
01	PTCI164	27/08/1998 00:00:00	10800.000	6.000	10799.986	3627735.358	335.900	ERSS	31/08/1998 16:48:21:03
01	PTCI165	27/08/1998 00:00:00	10800.000	6.000	10861.306	3645994.043	335.690	ERSS	31/08/1998 16:48:21:08
01	PTCI150	27/08/1998 00:00:00	36000.000	20.000	36039.620	12477176.342	346.210	ERSS	31/08/1998 16:48:20:92
01	PTCI170	27/08/1998 00:00:00	7200.000	4.000	7210.404	2382039.754	330.360	ERSS	31/08/1998 16:48:21:14
01	PTCI161	27/08/1998 00:00:00	9000.000	5.000	9011.705	3045541.660	337.950	ERSS	31/08/1998 16:48:21:03
01	PTRL153	27/08/1998 00:00:00	10800.000	6.000	10807.802	3820927.191	353.530	ERSS	31/08/1998 16:48:21:47
01	PTGR190	27/08/1998 00:00:00	9000.000	9.000	9015.250	2074637.967	230.130	ERSS	31/08/1998 16:48:21:41
01	PTCI150	28/08/1998 00:00:00	36000.000	20.000	36026.620	12428886.568	344.990	ERSS	31/08/1998 16:55:29:01
01	PTCI160	28/08/1998 00:00:00	9000.000	5.000	8999.955	3037331.856	337.480	ERSS	31/08/1998 16:55:29:06
01	PTRP156	28/08/1998 00:00:00	9000.000	5.000	9016.900	3007612.110	333.550	ERSS	31/08/1998 16:55:29:39
01	PTGR162	28/08/1998 00:00:00	45000.000	25.000	45039.025	15360192.187	341.040	ERSS	31/08/1998 16:55:29:23
01	PTGR155	28/08/1998 00:00:00	5400.000	3.000	5408.840	1779196.382	328.940	ERSS	31/08/1998 16:55:29:23
01	PTRP155	28/08/1998 00:00:00	36000.000	20.000	36037.600	11859428.640	329.080	ERSS	31/08/1998 16:55:29:34
01	PTRP134	28/08/1998 00:00:00	28000.000	20.000	28051.200	8922181.494	318.070	ERSS	31/08/1998 16:55:29:28
01	PTRP192	28/08/1998 00:00:00	1400.000	1.000	1397.086	431732.895	309.020	ERSS	31/08/1998 16:55:29:39
01	PTRP123	28/08/1998 00:00:00	3600.000	2.000	3606.360	1215974.653	337.180	ERSS	31/08/1998 16:55:29:28
01	PTCI161	28/08/1998 00:00:00	36000.000	20.000	36048.820	12183423.884	337.970	ERSS	31/08/1998 16:55:29:12
01	PTGR152	28/08/1998 00:00:00	48600.000	27.000	48653.347	16910256.774	347.570	ERSS	31/08/1998 16:55:29:17
01	PTGR120	28/08/1998 00:00:00	14400.000	8.000	14415.448	5139043.357	356.500	ERSS	31/08/1998 16:55:29:12
01	PTCI161	29/08/1998 00:00:00	25200.000	14.000	25221.774	8521282.014	337.850	ERSS	01/09/1998 08:30:03:05
01	PTGR150	29/08/1998 00:00:00	27000.000	15.000	27010.965	9320465.000	345.060	ERSS	01/09/1998 08:30:03:11
01	PTGR170	29/08/1998 00:00:00	27000.000	15.000	27033.265	8934668.690	330.510	ERSS	01/09/1998 08:30:03:16
01	PTGR174	29/08/1998 00:00:00	9000.000	5.000	9003.965	2897258.502	321.780	ERSS	01/09/1998 08:30:03:16
01	PTCI160	31/08/1998 00:00:00	37800.000	21.000	37849.011	12696112.181	335.440	ERSS	03/09/1998 09:20:36:64
01	PTGR152	31/08/1998 00:00:00	63000.000	35.000	63061.885	21728424.667	344.560	ERSS	03/09/1998 09:20:36:7
01	PTGR170	31/08/1998 00:00:00	7200.000	4.000	7211.404	2382429.002	330.370	ERSS	03/09/1998 09:20:36:7
01	PTCI150	31/08/1998 00:00:00	36000.000	20.000	36055.620	12290819.778	340.880	ERSS	03/09/1998 09:20:36:53
01	PTCI111	31/08/1998 00:00:00	1800.000	1.000	1805.014	656833.102	363.890	ERSS	03/09/1998 09:20:36:48
01	PTCI120	31/08/1998 00:00:00	25200.000	14.000	25234.784	8983419.871	355.990	ERSS	03/09/1998 09:20:36:53
01	PTCI161	31/08/1998 00:00:00	28800.000	16.000	28825.456	9732312.037	337.630	ERSS	03/09/1998 09:20:36:64
01	PTCI152	31/08/1998 00:00:00	14400.000	8.000	14412.288	4966141.536	344.580	ERSS	03/09/1998 09:20:36:59
01	PTCI161	01/09/1998 00:00:00	36000.000	20.000	36079.220	12029824.156	333.430	IBPC	04/09/1998 14:03:51:74
01	PTRL153	01/09/1998 00:00:00	12600.000	7.000	12613.699	4431967.944	351.360	IBPC	04/09/1998 14:03:52:07
01	PTGR130	01/09/1998 00:00:00	8400.000	6.000	8420.812	2658370.615	315.690	IBPC	04/09/1998 14:03:51:85
01	PTRP123	01/09/1998 00:00:00	5400.000	3.000	5410.600	1819741.265	336.330	IBPC	04/09/1998 14:03:52:13
01	PTGR174	01/09/1998 00:00:00	16200.000	9.000	16216.160	4460184.050	275.050	IBPC	04/09/1998 14:03:51:96
01	PTGR155	01/09/1998 00:00:00	16200.000	9.000	16207.430	5317604.280	328.100	IBPC	04/09/1998 14:03:51:91
01	PTRL172	01/09/1998 00:00:00	9000.000	5.000	9006.535	3088294.249	342.890	IBPC	04/09/1998 14:03:52:07
01	PTRL110	01/09/1998 00:00:00	3600.000	2.000	3604.688	1328102.292	368.440	IBPC	04/09/1998 14:03:52:02
01	PTGR162	01/09/1998 00:00:00	27000.000	15.000	27052.565	9143529.182	337.990	IBPC	04/09/1998 14:03:51:96
01	PTGR176	01/09/1998 00:00:00	16200.000	9.000	16215.959	5370178.390	331.170	IBPC	04/09/1998 14:03:52:02
01	PTCI165	01/09/1998 00:00:00	9000.000	5.000	9034.055	3006255.666	332.770	IBPC	04/09/1998 14:03:51:8
01	PTGR152	01/09/1998 00:00:00	14400.000	8.000	14425.288	4969506.736	344.500	IBPC	04/09/1998 14:03:51:85
01	PTCI160	01/09/1998 00:00:00	16200.000	9.000	16233.299	5408746.263	333.190	IBPC	04/09/1998 14:03:51:69
01	PTCI164	01/09/1998 00:00:00	10800.000	6.000	10803.186	3579148.572	331.300	IBPC	04/09/1998 14:03:51:8
01	PTGR111	02/09/1998 00:00:00	7200.000	4.000	7212.616	2627169.976	364.250	IBPC	07/09/1998 11:55:17:9
01	PTGR176	02/09/1998 00:00:00	16200.000	9.000	16227.959	5374676.477	331.200	IBPC	07/09/1998 11:55:18:06
01	PTRP155	02/09/1998 00:00:00	36000.000	20.000	36043.400	11827008.608	328.130	IBPC	07/09/1998 11:55:18:12
01	PTGR152	02/09/1998 00:00:00	37800.000	21.000	37856.131	13053511.652	344.820	IBPC	07/09/1998 11:55:18:01
01	PTRP191	02/09/1998 00:00:00	7000.000	5.000	7017.930	2137071.301	304.520	IBPC	07/09/1998 11:55:18:28
01	PTRP134	02/09/1998 00:00:00	28000.000	20.000	27987.400	8316351.678	297.150	IBPC	07/09/1998 11:55:18:12
01	PTRP174	02/09/1998 00:00:00	36000.000	20.000	36041.800	11408539.460	316.540	IBPC	07/09/1998 11:55:18:17
01	PTGR150	02/09/1998 00:00:00	19800.000	11.000	19857.971	6761019.292	340.470	IBPC	07/09/1998 11:55:17:95
01	PTGR162	02/09/1998 00:00:00	32400.000	18.000	32466.478	10974088.547	338.010	IBPC	07/09/1998 11:55:18:01
01	PTRP175	02/09/1998 00:00:00	9000.000	5.000	9015.700	2896629.710	321.290	IBPC	07/09/1998 11:55:18:23
01	PTCI150	02/09/1998 00:00:00	36000.000	20.000	36044.220	12273937.021	340.520	IBPC	07/09/1998 11:55:17:9
01	PTRP156	02/09/1998 00:00:00	12600.000	7.000	12625.190	4201352.342	332.780	IBPC	07/09/1998 11:55:18:17
01	PTGR150	03/09/1998 00:00:00	43200.000	24.000	43250.664	14724809.008	340.450	IBPC	07/09/1998 11:58:39:36
01	PTRP192	03/09/1998 00:00:00	1400.000	1.000	1404.086	433999.608	309.100	IBPC	07/09/1998 11:58:39:47
01	PTCI160	03/09/1998 00:00:00	10800.000	6.000	10813.866	3601295.317	333.030	IBPC	07/09/1998 11:58:39:25
01	PTRP134	03/09/1998 00:00:00	28000.000	20.000	28021.400	8327406.138	297.180	IBPC	07/09/1998 11:58:39:42
01	PTRP191	03/09/1998 00:00:00	7000.000	5.000	7007.930	2132667.341	304.320	IBPC	07/09/1998 11:58:39:47
01	PTGR152	03/09/1998 00:00:00	37800.000	21.000	37851.131	13048390.013	344.730	IBPC	07/09/1998 11:58:39:42
01	PTGR130	03/09/1998 00:00:00	15400.000	11.000	15471.322	4882256.726	315.570	IBPC	07/09/1998 11:58:39:31
01	PTCI161	03/09/1998 00:00:00	36000.000	20.000	36059.220	12022595.511	333.410	IBPC	07/09/1998 11:58:39:25
01	PTGR162	04/09/1998 00:00:00	32400.000	18.000	32471.478	10978874.191	338.110	IBPC	08/09/1998 14:51:09:58
01	PTGR130	04/09/1998 00:00:00	16800.000	12.000	16831.624	5393797.984	320.460	IBPC	08/09/1998 14:51:09:47
01	PTCI150	04/09/1998 00:00:00	9000.000	5.000	9002.805	3101962.837	344.560	IBPC	08/09/1998 14:51:09:36
01	PTRP155	04/09/1998 00:00:00	36000.000	20.000	36043.400	11831538.738	328.260	IBPC	08/09/1998 14:51:09:63
01	PTGR190	04/09/1998 00:00:00	9000.000	9.000	9013.610	2023637.754	224.510	IBPC	08/09/1998 14:51:09:63
01	PTCI160	04/09/1998 00:00:00	25200.000	14.000	25233.354	8464889.324	335.460	IBPC	08/09/1998 14:51:09:41
01	PTGR150	04/09/1998 00:00:00	34200.000	19.000	34258.859	11670277.310	340.650	IBPC	08/09/1998 14:51:09:52
01	PTGR142	04/09/1998 00:00:00	9000.000	5.000	8996.640	2974793.112	330.660	IBPC	08/09/1998 14:51:09:47
01	PTGR152	04/09/1998 00:00:00	55800.000	31.000	55857.991	19379455.786	346.940	IBPC	08/09/1998 14:51:09:58
01	PTGR174	05/09/1998 00:00:00	10800.000	6.000	10818.440	3473948.633	321.110	IBPC	08/09/1998 14:54:08:58
01	PTGR150	05/09/1998 00:00:00	30600.000	17.000	30626.257	10554846.992	344.630	IBPC	08/09/1998 14:54:08:42
01	PTGR152	05/09/1998 00:00:00	27000.000	15.000	27027.415	9376342.000	346.920	IBPC	08/09/1998 14:54:08:47
01	PTCI150	05/09/1998 00:00:00	32400.000	18.000	32416.978	11173309.758	344.670	IBPC	08/09/1998 14:54:08:31
01	PTCI160	05/09/1998 00:00:00	18000.000	10.000	18026.810	6087826.270	337.710	IBPC	08/09/1998 14:54:08:36
01	PTCI161	05/09/1998 00:00:00	36000.000	20.000	36050.620	12176478.439	337.760	IBPC	08/09/1998 14:54:08:42
01	PTGR162	05/09/1998 00:00:00	23400.000	13.000	23423.443	7986150.414	340.950	IBPC	08/09/1998 14:54:08:53
01	PTGR155	05/09/1998 00:00:00	7200.000	4.000	7205.080	2365519.631	328.310	IBPC	08/09/1998 14:54:08:47
01	PTGR162	07/09/1998 00:00:00	41400.000	23.000	41438.553	14125088.440	340.870	CAGS	08/09/1998 16:43:39:48
01	PTCI160	07/09/1998 00:00:00	1800.000	1.000	1800.181	607349.823	337.380	CAGS	08/09/1998 16:43:39:37
01	PTCI161	07/09/1998 00:00:00	18000.000	10.000	18015.310	6084780.720	337.760	CAGS	08/09/1998 16:43:39:37
01	PTGR130	07/09/1998 00:00:00	14000.000	10.000	14014.920	4496531.773	320.840	CAGS	08/09/1998 16:43:39:43
01	PTCI120	07/09/1998 00:00:00	36000.000	20.000	36027.520	12841043.931	356.420	CAGS	08/09/1998 16:43:39:26
01	PTGR152	07/09/1998 00:00:00	10800.000	6.000	10808.966	3749439.351	346.880	CAGS	08/09/1998 16:43:39:43
01	PTCI150	07/09/1998 00:00:00	48600.000	27.000	48625.467	16752721.384	344.530	CAGS	08/09/1998 16:43:39:26
01	PTCI152	07/09/1998 00:00:00	9000.000	5.000	9003.805	3123092.640	346.860	CAGS	08/09/1998 16:43:39:32
01	PTGA500	08/09/1998 00:00:00	920.000	1.000	922.000	207390.050	224.930	IBPC	29/09/1998 17:49:52:96
01	PTCI160	08/09/1998 00:00:00	34200.000	19.000	34223.440	11556883.730	337.690	IBPC	29/09/1998 17:49:52:85
01	PTCI164	08/09/1998 00:00:00	10800.000	6.000	10813.990	3637976.290	336.410	IBPC	29/09/1998 17:49:52:96
01	PTGR155	08/09/1998 00:00:00	7200.000	4.000	7206.080	2365744.650	328.300	IBPC	29/09/1998 17:49:53:07
01	PTGR170	08/09/1998 00:00:00	18000.000	10.000	18011.410	5950431.540	330.370	IBPC	29/09/1998 17:49:53:12
01	PTRL110	08/09/1998 00:00:00	3600.000	2.000	3599.690	1327292.630	368.720	IBPC	29/09/1998 17:49:53:18
01	PTGR162	08/09/1998 00:00:00	48600.000	27.000	48637.000	16579959.060	340.890	IBPC	29/09/1998 17:49:53:07
01	PTGR176	08/09/1998 00:00:00	34200.000	19.000	34215.130	11418154.450	333.720	IBPC	29/09/1998 17:49:53:18
01	PTGR174	08/09/1998 00:00:00	14400.000	8.000	14411.920	4628565.090	321.160	IBPC	29/09/1998 17:49:53:12
01	PTGA501	08/09/1998 00:00:00	1840.000	2.000	1849.000	466999.740	252.570	IBPC	29/09/1998 17:49:53:01
01	PTGR130	08/09/1998 00:00:00	9800.000	7.000	9808.840	3146977.990	320.830	IBPC	29/09/1998 17:49:53:01
01	PTRP134	08/09/1998 00:00:00	28000.000	20.000	28060.000	8908160.010	317.470	IBPC	29/09/1998 17:49:53:23
01	PTCI161	08/09/1998 00:00:00	36000.000	20.000	36009.620	12125662.010	336.730	IBPC	29/09/1998 17:49:52:9
01	PTCI165	08/09/1998 00:00:00	10800.000	6.000	10815.310	3633175.440	335.930	IBPC	29/09/1998 17:49:52:96
01	PTRL124	08/09/1998 00:00:00	3600.000	2.000	3603.840	1276919.070	354.320	IBPC	29/09/1998 17:49:53:18
01	PTGR150	09/09/1998 00:00:00	52200.000	29.000	52229.910	18007209.550	344.770	IBPC	30/09/1998 11:47:40:92
01	PTRP156	09/09/1998 00:00:00	18000.000	10.000	18023.700	6000204.240	332.910	IBPC	30/09/1998 11:47:41:08
01	PTRL153	09/09/1998 00:00:00	18000.000	10.000	18016.570	6335259.430	351.640	IBPC	30/09/1998 11:47:40:97
01	PTRP191	09/09/1998 00:00:00	4200.000	3.000	4204.160	1278299.680	304.060	IBPC	30/09/1998 11:47:41:14
01	PTGR152	09/09/1998 00:00:00	77400.000	43.000	77478.920	26902448.640	347.220	IBPC	30/09/1998 11:47:40:92
01	PTRL172	09/09/1998 00:00:00	14400.000	8.000	14396.460	4941845.370	343.270	IBPC	30/09/1998 11:47:40:97
01	PTRP123	09/09/1998 00:00:00	10800.000	6.000	10799.200	3633473.630	336.460	IBPC	30/09/1998 11:47:41:03
01	PTRP175	09/09/1998 00:00:00	14400.000	8.000	14415.120	4699038.530	325.980	IBPC	30/09/1998 11:47:41:08
01	PTGR133	09/09/1998 00:00:00	16800.000	12.000	16819.900	5604342.740	333.200	IBPC	30/09/1998 11:47:40:92
01	PTGR130	09/09/1998 00:00:00	12600.000	9.000	12626.230	4051620.930	320.890	IBPC	30/09/1998 11:47:40:86
01	PTRP155	09/09/1998 00:00:00	36000.000	20.000	36035.400	11828264.780	328.240	IBPC	30/09/1998 11:47:41:03
01	PTGR120	09/09/1998 00:00:00	12600.000	7.000	12613.030	4498863.130	356.680	IBPC	30/09/1998 11:47:40:81
01	PTGR162	10/09/1998 00:00:00	36000.000	20.000	36063.220	12375903.020	343.170	IBPC	30/09/1998 11:53:52:16
01	PTGR155	10/09/1998 00:00:00	14400.000	8.000	14411.160	4742822.220	329.110	IBPC	30/09/1998 11:53:52:1
01	PTGR170	10/09/1998 00:00:00	18000.000	10.000	18016.410	5972657.300	331.510	IBPC	30/09/1998 11:53:52:16
01	PTRP191	10/09/1998 00:00:00	2800.000	2.000	2803.770	853999.590	304.590	IBPC	30/09/1998 11:53:52:32
01	PTCI161	10/09/1998 00:00:00	36000.000	20.000	36034.620	12235021.020	339.540	IBPC	30/09/1998 11:53:52:05
01	PTRP192	10/09/1998 00:00:00	2800.000	2.000	2802.170	868152.900	309.810	IBPC	30/09/1998 11:53:52:32
01	PTRP134	10/09/1998 00:00:00	28000.000	20.000	28055.000	8907692.360	317.510	IBPC	30/09/1998 11:53:52:27
01	PTGR150	10/09/1998 00:00:00	7200.000	4.000	7201.880	2503070.950	347.560	IBPC	30/09/1998 11:53:52:1
01	PTCI150	10/09/1998 00:00:00	36000.000	20.000	36015.420	12524978.320	347.770	IBPC	30/09/1998 11:53:51:99
01	PTGR174	10/09/1998 00:00:00	12600.000	7.000	12602.680	4059732.870	322.130	IBPC	30/09/1998 11:53:52:21
01	PTGR120	10/09/1998 00:00:00	14400.000	8.000	14414.610	5197850.560	360.600	IBPC	30/09/1998 11:53:52:05
01	PTRP155	10/09/1998 00:00:00	19800.000	11.000	19824.970	6525818.270	329.170	IBPC	30/09/1998 11:53:52:27
01	PTCI160	10/09/1998 00:00:00	36000.000	20.000	36005.620	12265472.530	340.650	IBPC	30/09/1998 11:53:51:99
01	PTGR176	10/09/1998 00:00:00	21600.000	12.000	21607.290	7247410.960	335.420	IBPC	30/09/1998 11:53:52:21
01	PTCI160	11/09/1998 00:00:00	63000.000	35.000	63091.340	21424901.640	339.590	IBPC	30/09/1998 11:55:46:29
01	PTCI161	11/09/1998 00:00:00	54000.000	30.000	54054.930	18359251.000	339.640	IBPC	30/09/1998 11:55:46:29
01	PTGR162	11/09/1998 00:00:00	59400.000	33.000	59442.660	20387978.270	342.990	IBPC	30/09/1998 11:55:46:4
01	PTGR152	11/09/1998 00:00:00	43200.000	24.000	43236.860	15156946.700	350.560	IBPC	30/09/1998 11:55:46:4
01	PTRP155	11/09/1998 00:00:00	34200.000	19.000	34243.130	11271862.970	329.170	IBPC	30/09/1998 11:55:46:46
01	PTCI150	11/09/1998 00:00:00	16200.000	9.000	16210.490	5634364.440	347.580	IBPC	30/09/1998 11:55:46:24
01	PTGR150	11/09/1998 00:00:00	18000.000	10.000	18034.210	6284336.200	348.470	IBPC	30/09/1998 11:55:46:35
01	PTGR133	11/09/1998 00:00:00	7000.000	5.000	7010.960	2342250.560	334.080	IBPC	30/09/1998 11:55:46:35
01	PTCI131	12/09/1998 00:00:00	18200.000	13.000	18228.100	5915129.940	324.510	IBPC	30/09/1998 11:56:42:48
01	PTGR120	12/09/1998 00:00:00	12600.000	7.000	12617.030	4551345.610	360.730	IBPC	30/09/1998 11:56:42:54
01	PTCI150	12/09/1998 00:00:00	19800.000	11.000	19807.930	6884575.570	347.570	IBPC	30/09/1998 11:56:42:54
01	PTCI120	12/09/1998 00:00:00	14400.000	8.000	14416.610	5199747.410	360.680	IBPC	30/09/1998 11:56:42:48
01	PTGR150	12/09/1998 00:00:00	16200.000	9.000	16222.490	5636764.980	347.470	IBPC	30/09/1998 11:56:42:59
01	PTGR162	14/09/1998 00:00:00	27000.000	15.000	27027.670	9273009.520	343.090	IBPC	30/09/1998 11:57:51:47
01	PTCI160	14/09/1998 00:00:00	36000.000	20.000	36015.620	12227617.000	339.510	IBPC	30/09/1998 11:57:51:36
01	PTGR130	14/09/1998 00:00:00	7000.000	5.000	7009.460	2255006.730	321.710	IBPC	30/09/1998 11:57:51:41
01	PTRP191	14/09/1998 00:00:00	2800.000	2.000	2806.770	856396.840	305.120	IBPC	30/09/1998 11:57:51:63
01	PTRP155	14/09/1998 00:00:00	36000.000	20.000	36019.400	11853609.530	329.090	IBPC	30/09/1998 11:57:51:63
01	PTGR176	14/09/1998 00:00:00	9000.000	5.000	9008.460	3024705.670	335.760	IBPC	30/09/1998 11:57:51:58
01	PTRP134	14/09/1998 00:00:00	28000.000	20.000	28053.000	8905599.760	317.460	IBPC	30/09/1998 11:57:51:58
01	PTGR170	14/09/1998 00:00:00	9000.000	5.000	9006.710	2985680.730	331.500	IBPC	30/09/1998 11:57:51:52
01	PTGR152	14/09/1998 00:00:00	64800.000	36.000	64861.800	22731375.230	350.460	IBPC	30/09/1998 11:57:51:47
01	PTGR155	14/09/1998 00:00:00	21600.000	12.000	21617.240	7117732.570	329.260	IBPC	30/09/1998 11:57:51:47
01	PTGR174	14/09/1998 00:00:00	21600.000	12.000	21619.880	6964596.220	322.140	IBPC	30/09/1998 11:57:51:52
01	PTGR120	14/09/1998 00:00:00	3600.000	2.000	3603.150	1299892.370	360.770	IBPC	30/09/1998 11:57:51:41
01	PTCI120	14/09/1998 00:00:00	21600.000	12.000	21634.910	7802789.810	360.660	IBPC	30/09/1998 11:57:51:3
01	PTCI161	14/09/1998 00:00:00	36000.000	20.000	36034.620	12235326.300	339.540	IBPC	30/09/1998 11:57:51:36
01	PTCI152	15/09/1998 00:00:00	9000.000	5.000	9008.800	3130415.210	347.480	IBPC	22/09/1998 17:42:16:53
01	PTRP192	15/09/1998 00:00:00	2800.000	2.000	2801.170	867379.210	309.650	IBPC	22/09/1998 17:42:17:02
01	PTCI150	15/09/1998 00:00:00	36000.000	20.000	36026.420	12435267.420	345.170	IBPC	22/09/1998 17:42:16:47
01	PTRL172	15/09/1998 00:00:00	7200.000	4.000	7208.230	2477852.140	343.750	IBPC	22/09/1998 17:42:16:86
01	PTGR176	15/09/1998 00:00:00	28800.000	16.000	28834.060	9637124.420	334.230	IBPC	22/09/1998 17:42:16:75
01	PTRP175	15/09/1998 00:00:00	12600.000	7.000	12617.980	4119568.970	326.480	IBPC	22/09/1998 17:42:16:97
01	PTCI164	15/09/1998 00:00:00	9000.000	5.000	9010.660	3037722.890	337.130	IBPC	22/09/1998 17:42:16:58
01	PTCI160	15/09/1998 00:00:00	16200.000	9.000	16218.630	5479198.390	337.830	IBPC	22/09/1998 17:42:16:58
01	PTCI165	15/09/1998 00:00:00	9000.000	5.000	9011.760	3032233.360	336.480	IBPC	22/09/1998 17:42:16:64
01	PTGR150	15/09/1998 00:00:00	32400.000	18.000	32419.980	11191292.820	345.200	IBPC	22/09/1998 17:42:16:64
01	PTRL153	15/09/1998 00:00:00	7200.000	4.000	7207.830	2538893.300	352.240	IBPC	22/09/1998 17:42:16:8
01	PTRL124	15/09/1998 00:00:00	5400.000	3.000	5403.260	1918864.140	355.130	IBPC	22/09/1998 17:42:16:8
01	PTGR170	15/09/1998 00:00:00	18000.000	10.000	18030.410	5962599.580	330.700	IBPC	22/09/1998 17:42:16:69
01	PTCI111	15/09/1998 00:00:00	5400.000	3.000	5410.040	1975566.470	365.170	IBPC	22/09/1998 17:42:16:47
01	PTRP123	15/09/1998 00:00:00	12600.000	7.000	12600.400	4245705.030	336.950	IBPC	22/09/1998 17:42:16:91
01	PTGR152	15/09/1998 00:00:00	32400.000	18.000	32426.900	11270268.180	347.560	IBPC	22/09/1998 17:42:16:69
01	PTRL174	15/09/1998 00:00:00	3600.000	2.000	3608.210	1271436.120	352.370	IBPC	22/09/1998 17:42:16:91
01	PTGR162	15/09/1998 00:00:00	32400.000	18.000	32460.000	11077045.840	341.250	IBPC	22/09/1998 17:42:16:69
01	PTRP156	15/09/1998 00:00:00	10800.000	6.000	10825.020	3609653.530	333.450	IBPC	22/09/1998 17:42:16:91
01	PTRP191	15/09/1998 00:00:00	11200.000	8.000	11209.090	3417403.700	304.880	IBPC	22/09/1998 17:42:16:97
01	PTRL110	15/09/1998 00:00:00	1800.000	1.000	1803.340	665953.770	369.290	IBPC	22/09/1998 17:42:16:75
01	PTGR162	16/09/1998 00:00:00	14400.000	8.000	14416.890	4922011.460	341.410	IBPC	30/09/1998 14:26:41:8
01	PTGR111	16/09/1998 00:00:00	7200.000	4.000	7207.620	2640754.190	366.380	IBPC	30/09/1998 14:26:41:69
01	PTRP155	16/09/1998 00:00:00	36000.000	20.000	36057.400	11953104.570	331.500	IBPC	30/09/1998 14:26:41:91
01	PTRP174	16/09/1998 00:00:00	18000.000	10.000	18013.400	5845243.300	324.490	IBPC	30/09/1998 14:26:41:91
01	PTGR130	16/09/1998 00:00:00	9800.000	7.000	9806.840	3154747.950	321.690	IBPC	30/09/1998 14:26:41:75
01	PTGR152	16/09/1998 00:00:00	57600.000	32.000	57641.150	20093417.050	348.600	IBPC	30/09/1998 14:26:41:8
01	PTRP134	16/09/1998 00:00:00	28000.000	20.000	28033.000	8962409.060	319.710	IBPC	30/09/1998 14:26:41:86
01	PTCI160	16/09/1998 00:00:00	52200.000	29.000	52229.250	17793918.350	340.690	IBPC	30/09/1998 14:26:41:64
01	PTCI161	16/09/1998 00:00:00	36000.000	20.000	36053.620	12318571.130	341.670	IBPC	30/09/1998 14:26:41:69
01	PTGR174	16/09/1998 00:00:00	14400.000	8.000	14424.920	4666422.120	323.500	IBPC	30/09/1998 14:26:41:86
01	PTGR150	16/09/1998 00:00:00	32400.000	18.000	32452.980	11204944.700	345.270	IBPC	30/09/1998 14:26:41:75
01	PTCI160	17/09/1998 00:00:00	10800.000	6.000	10799.080	3676558.370	340.450	IBPC	30/09/1998 14:31:08:03
01	PTGR150	17/09/1998 00:00:00	21600.000	12.000	21609.650	7552299.930	349.490	IBPC	30/09/1998 14:31:08:14
01	PTGR120	17/09/1998 00:00:00	16200.000	9.000	16220.180	5874849.070	362.190	IBPC	30/09/1998 14:31:08:08
01	PTCI150	17/09/1998 00:00:00	36000.000	20.000	36023.420	12591692.770	349.540	IBPC	30/09/1998 14:31:07:97
01	PTCI161	17/09/1998 00:00:00	72000.000	40.000	72029.240	24435168.940	339.240	IBPC	30/09/1998 14:31:08:08
01	PTGR162	17/09/1998 00:00:00	27000.000	15.000	27012.670	9420776.750	348.750	IBPC	30/09/1998 14:31:08:25
01	PTGR155	17/09/1998 00:00:00	9000.000	5.000	9021.350	3004258.870	333.020	IBPC	30/09/1998 14:31:08:19
01	PTGR152	17/09/1998 00:00:00	61200.000	34.000	61242.470	21593033.150	352.580	IBPC	30/09/1998 14:31:08:19
01	PTRP134	17/09/1998 00:00:00	14000.000	10.000	14025.000	4484030.080	319.720	IBPC	30/09/1998 14:31:08:25
01	PTGR130	17/09/1998 00:00:00	7000.000	5.000	7010.460	2268154.170	323.540	IBPC	30/09/1998 14:31:08:14
01	PTGR176	18/09/1998 00:00:00	45000.000	25.000	45071.280	15383160.160	341.310	IBPC	30/09/1998 14:33:13:92
01	PTGR152	18/09/1998 00:00:00	81000.000	45.000	81062.250	28866633.110	356.100	IBPC	30/09/1998 14:33:13:86
01	PTCI160	18/09/1998 00:00:00	28800.000	16.000	28818.900	9952603.530	345.350	IBPC	30/09/1998 14:33:13:81
01	PTCI161	18/09/1998 00:00:00	21600.000	12.000	21626.970	7390036.800	341.700	IBPC	30/09/1998 14:33:13:86
01	PTRP155	18/09/1998 00:00:00	36000.000	20.000	36046.400	11988362.720	332.580	IBPC	30/09/1998 14:33:13:92
01	PTRP174	18/09/1998 00:00:00	36000.000	20.000	36067.800	11717431.510	324.870	IBPC	30/09/1998 14:33:13:97
