id_empresa	cod_granja	id_semana	id_mes	id_year	cod_formula	bultos	kilos	costo	f_inicio	f_fin	id_usuario	fec_registro
01	021	3	9	1998	PTRP123	70	2800	1008784.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:05:52:52
01	051	3	9	1998	PTRP191	56	2240	722332.80	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:27:21:75
01	038	3	9	1998	PTRP155	220	8800	3086688.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:29:54:94
01	026	3	9	1998	PTCI165	200	8000	2846160.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:11:49:87
01	020	3	9	1998	PTCI152	260	10400	3784872.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:10:34:79
01	038	3	9	1998	PTRP134	300	12000	4071000.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:30:09:11
01	019	3	9	1998	PTGR176	1200	48000	16644480.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 15:02:02:64
01	045	3	9	1998	PTRL124	70	2800	1094996.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:09:11:52
01	019	3	9	1998	PTGR162	3275	131000	46294090.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 15:00:59:48
01	019	3	9	1998	MAMP060	34	1360	0	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 15:02:19:61
01	251	3	9	1998	PTCI160	520	20800	7429552.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:20:08:26
01	044	3	9	1998	PTRL172	130	5200	1880840.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:37:11:16
01	066	3	9	1998	PTRP191	50	2000	644940.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:52:05:93
01	037	3	9	1998	PTCI150	1200	48000	17444160.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:54:37:69
01	051	3	9	1998	PTGR174	126	5040	1703772.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:27:15:27
01	039	3	9	1998	PTRP134	700	28000	9499000.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:07:35:07
01	014	3	9	1998	PTRP191	21	840	270874.80	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:24:09:24
01	024	3	9	1998	PTRP174	555	22200	7626810.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:30:46:68
01	250	3	9	1998	MAMP060	8	320	0	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:20:58:41
01	051	3	9	1998	PTGR155	560	22400	7738304.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:27:04:67
01	036	3	9	1998	PTCI130	45	1800	611910.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 15:02:43:56
01	044	3	9	1998	PTRL174	112	4480	0	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:02:39:46
01	250	3	9	1998	PTCI160	1000	40000	14287600.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:20:49:84
01	052	3	9	1998	PTRP155	500	20000	7015200.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:31:33:31
01	044	3	9	1998	PTRL153	340	13600	5094968.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:36:11:84
01	014	3	9	1998	PTRP155	285	11400	3998664.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:24:02:1
01	024	3	9	1998	PTRP191	40	1600	515952.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 10:30:53:33
01	066	3	9	1998	PTRP192	6	240	78211.20	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:52:00:99
01	032	3	9	1998	PTGR111	75	3000	1160670.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 14:59:27:64
01	032	3	9	1998	PTCI122	130	5200	0	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 14:59:58:57
01	020	3	9	1998	PTGR152	420	16800	6014568.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:10:48:52
01	056	3	9	1998	MAMP060	8	320	0	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:19:51:02
01	020	3	9	1998	PTCI150	800	32000	11629440.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:09:59:47
01	026	3	9	1998	PTCI161	190	7600	2703776.00	21/09/1998 00:00:00	26/09/1998 00:00:00	BERG	17/09/1998 11:11:59:21
01	050	4	9	1998	PTRP191	54	2160	696535.20	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:11:38:87
01	066	4	9	1998	PTRP155	533	21320	7478203.20	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:16:07:45
01	056	4	9	1998	PTCI161	600	24000	8538240.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:25:10:77
01	051	4	9	1998	PTGR174	413	16520	5584586.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:12:22:31
01	051	4	9	1998	MAMP060	4	160	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:12:37:47
01	027	4	9	1998	PTCI161	320	12800	4553728.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:31:31:68
01	038	4	9	1998	PTRP191	30	1200	386964.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:09:00:79
01	048	4	9	1998	PTRP156	130	5200	1844700.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:18:51:13
01	020	4	9	1998	PTGR150	490	19600	7011312.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:19:54:29
01	050	4	9	1998	PTGR174	524	20960	7085528.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:11:31:51
01	042	4	9	1998	PTRP175	75	3000	1042920.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:09:44:02
01	057	4	9	1998	PTCI161	780	31200	11099712.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:30:54:11
01	019	4	9	1998	MAMP060	25	1000	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:54:59:06
01	047	4	9	1998	PTRP155	515	20600	7225656.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:10:51:63
01	033	4	9	1998	PTRP134	100	4000	1357000.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:29:34:75
01	029	4	9	1998	PTRP134	135	5400	1831950.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:17:56:59
01	019	4	9	1998	PTGR152	4500	180000	64441800.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:53:50:18
01	018	4	9	1998	PTCI161	600	24000	8538240.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:24:07:61
01	018	4	9	1998	PTCI160	600	24000	8572560.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:23:59:43
01	046	4	9	1998	PTRP123	300	12000	4323360.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:30:30:94
01	032	4	9	1998	PTCI111	340	13600	5336504.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:56:44:84
01	038	4	9	1998	PTRP155	600	24000	8418240.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:08:40:8
01	027	4	9	1998	MAMP060	2	80	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:31:39:65
01	014	4	9	1998	PTRP191	20	800	257976.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:07:01:82
01	025	4	9	1998	MAMP060	3	120	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:22:32:31
01	044	4	9	1998	PTRL172	145	5800	2097860.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:13:59:15
01	044	4	9	1998	PTRL153	205	8200	3071966.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:13:48:33
01	041	4	9	1998	PTCI131	400	16000	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:23:04:61
01	026	4	9	1998	PTCI160	470	18800	6715172.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:20:55:92
01	026	4	9	1998	MAMP060	6	240	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:21:55:08
01	020	4	9	1998	PTCI152	243	9720	3537399.60	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:20:03:41
01	039	4	9	1998	PTRP134	650	26000	8820500.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:29:51:28
01	066	4	9	1998	PTRP192	6	240	78211.20	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:16:23:55
01	251	4	9	1998	PTCI160	620	24800	8858312.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:28:14:23
01	042	4	9	1998	PTRP191	10	400	128988.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:10:06:21
01	042	4	9	1998	PTRP174	140	5600	1923880.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:09:23:53
01	042	4	9	1998	MAMP060	2	80	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:10:12:69
01	066	4	9	1998	PTRP191	47	1880	606243.60	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:16:30:08
01	250	4	9	1998	MAMP060	8	320	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:27:47:26
01	032	4	9	1998	PTCI135	120	4800	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:57:29
01	025	4	9	1998	PTCI161	630	25200	8965152.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:22:24:57
01	047	4	9	1998	PTRP191	50	2000	644940.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:10:58:06
01	019	4	9	1998	PTGR176	1025	41000	14217160.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:54:48:18
01	019	4	9	1998	PTGR162	3600	144000	50888160.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:54:15:94
01	250	4	9	1998	PTCI160	900	36000	12858840.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:27:40:83
01	026	4	9	1998	PTCI161	160	6400	2276864.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:21:46:23
01	019	4	9	1998	PTGR142	600	24000	8231520.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:53:31:07
01	041	4	9	1998	PTCI130	350	14000	4759300.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:23:28:17
01	024	4	9	1998	PTRP174	495	19800	6802290.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:07:35:05
01	044	4	9	1998	PTRL174	45	1800	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:14:09:53
01	016	4	9	1998	PTRP156	180	7200	2554200.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:14:54:57
01	024	4	9	1998	PTRP191	45	1800	580446.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:07:44:66
01	066	4	9	1998	PTRP175	65	2600	903864.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:15:51:36
01	066	4	9	1998	MAMP060	2	80	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:17:33:58
01	014	4	9	1998	PTRP155	280	11200	3928512.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:06:55:62
01	023	4	9	1998	PTGR150	2400	96000	34341120.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:32:10:84
01	037	4	9	1998	PTCI150	1000	40000	14536800.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:24:41:06
01	018	4	9	1998	MAMP060	8	320	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:24:15:25
01	021	4	9	1998	PTRP134	300	12000	4071000.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:28:58:33
01	036	4	9	1998	PTCI130	280	11200	3807440.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:58:07:56
01	035	4	9	1998	PTCI111	60	2400	941736.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:32:37:59
01	032	4	9	1998	PTCI130	140	5600	1903720.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:56:56:87
01	053	4	9	1998	PTCI150	380	15200	5523984.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:25:38:02
01	251	4	9	1998	MAMP060	5	200	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:28:23:45
01	032	4	9	1998	PTGR130	150	6000	2009040.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:55:28:39
01	032	4	9	1998	PTGR120	725	29000	10729420.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:55:40:75
01	032	4	9	1998	PTGR111	225	9000	3482010.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 14:56:27:6
01	016	4	9	1998	PTRP175	60	2400	834336.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:14:43:64
01	020	4	9	1998	PTGR152	420	16800	6014568.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:20:20:6
01	020	4	9	1998	PTCI150	834	33360	12123691.20	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:19:33:26
01	026	4	9	1998	PTCI164	230	9200	3283664.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:21:08:77
01	051	4	9	1998	PTGR155	165	6600	2280036.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:12:09:51
01	052	4	9	1998	PTRP191	45	1800	580446.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:13:06:36
01	051	4	9	1998	PTRP191	64	2560	825523.20	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:12:28:41
01	020	4	9	1998	PTCI161	110	4400	1565344.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:20:38:34
01	016	4	9	1998	PTRP192	20	800	260704.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:14:59:73
01	048	4	9	1998	PTRP192	12	480	156422.40	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:18:58:49
01	052	4	9	1998	PTRP155	525	21000	7365960.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:13:01:14
01	057	4	9	1998	MAMP060	4	160	0	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:30:59:33
01	026	4	9	1998	PTCI165	210	8400	2988468.00	28/09/1998 00:00:00	03/10/1998 00:00:00	BERG	24/09/1998 09:21:32:06
01	066	1	10	1998	PTRP175	64	2560	889958.40	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:10:21:46
01	019	1	10	1998	MAMP060	31	1240	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:21:07:53
01	052	1	10	1998	PTRP191	45	1800	580446.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 12:59:33:83
01	032	1	10	1998	PTCI130	400	16000	5439200.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:22:16:18
01	038	1	10	1998	PTRP191	45	1800	580446.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 12:57:34:48
01	044	1	10	1998	PTRL153	262	10480	3926122.40	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:06:51:53
01	052	1	10	1998	PTRP155	540	21600	7576416.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 12:59:13:07
01	251	1	10	1998	PTCI160	450	18000	6429420.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:17:30:1
01	024	1	10	1998	PTRP191	40	1600	515952.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 12:58:22:04
01	044	1	10	1998	PTRL174	45	1800	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:07:28:33
01	051	1	10	1998	PTGR174	173	6920	2339306.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:04:40:43
01	066	1	10	1998	PTRP192	5	200	65176.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:10:46:12
01	051	1	10	1998	MAMP060	4	160	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:05:20:36
01	019	1	10	1998	PTGR152	3350	134000	47973340.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:19:48:43
01	047	1	10	1998	PTRP155	560	22400	7857024.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:06:01:22
01	051	1	10	1998	PTRP191	62	2480	799725.60	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:05:11:9
01	016	1	10	1998	PTRP175	60	2400	834336.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:08:33:36
01	019	1	10	1998	PTGR176	2700	108000	37450080.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:20:55:44
01	019	1	10	1998	PTGR162	6550	262000	92588180.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:20:31:33
01	019	1	10	1998	PTGR142	800	32000	10975360.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:19:27:78
01	016	1	10	1998	MAMP060	1	40	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:09:30:6
01	016	1	10	1998	PTRP192	21	840	273739.20	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:09:01:43
01	047	1	10	1998	PTRP191	45	1800	580446.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:06:12:7
01	014	1	10	1998	PTRP155	265	10600	3718056.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 12:56:13:19
01	018	1	10	1998	PTCI160	600	24000	8572560.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:15:47:5
01	046	1	10	1998	PTRL110	45	1800	711234.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:21:19:57
01	046	1	10	1998	PTRP134	120	4800	1628400.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:22:26:42
01	016	1	10	1998	PTRP156	180	7200	2554200.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:08:55:33
01	027	1	10	1998	PTCI161	330	13200	4696032.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:14:39:94
01	027	1	10	1998	MAMP060	2	80	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:14:46:42
01	050	1	10	1998	PTRP191	0	0	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	05/10/1998 07:30:19:55
01	053	1	10	1998	PTCI150	350	14000	5087880.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:17:03:73
01	044	1	10	1998	PTRL172	152	6080	2199136.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:07:06:42
01	044	1	10	1998	MAMP060	4	160	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:07:44:37
01	020	1	10	1998	PTGR162	470	18800	6643732.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:25:00:98
01	020	1	10	1998	PTGR160	550	22000	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:24:44:56
01	020	1	10	1998	PTCI161	150	6000	2134560.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:24:23:14
01	020	1	10	1998	PTCI152	250	10000	3639300.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:24:14:02
01	020	1	10	1998	PTCI150	890	35600	12937752.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:23:50:95
01	020	1	10	1998	PTCI130	150	6000	2039700.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:25:13:5
01	026	1	10	1998	PTCI165	210	8400	2988468.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:25:52:72
01	026	1	10	1998	PTCI164	240	9600	3426432.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:25:44:92
01	026	1	10	1998	PTCI161	170	6800	2419168.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:26:05:02
01	026	1	10	1998	PTCI160	420	16800	6000792.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:25:34:15
01	026	1	10	1998	MAMP060	7	280	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:26:10:24
01	018	1	10	1998	PTCI161	600	24000	8538240.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:15:58:43
01	032	1	10	1998	PTGR120	950	38000	14059240.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:22:39:03
01	042	1	10	1998	PTRP191	25	1000	322470.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:00:43:31
01	042	1	10	1998	PTRP175	135	5400	1877256.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:00:25:41
01	046	1	10	1998	PTRP123	200	8000	2882240.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:22:16:15
01	042	1	10	1998	PTRP174	220	8800	3023240.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:00:10:74
01	018	1	10	1998	MAMP060	8	320	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:16:12:21
01	025	1	10	1998	PTCI161	630	25200	8965152.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:26:34:63
01	048	1	10	1998	PTRP156	132	5280	1873080.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:11:58:57
01	025	1	10	1998	MAMP060	3	120	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:26:40:83
01	014	1	10	1998	PTRP191	20	800	257976.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 12:56:20:11
01	056	1	10	1998	PTCI161	600	24000	8538240.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:17:50:97
01	066	1	10	1998	PTRP191	49	1960	632041.20	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:10:55:02
01	057	1	10	1998	PTCI161	770	30800	10957408.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:15:21:57
01	039	1	10	1998	PTRP134	560	22400	7599200.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:19:52:13
01	045	1	10	1998	PTRL124	100	4000	1564280.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:20:24:48
01	050	1	10	1998	PTGR174	655	26200	8856910.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:02:00:04
01	038	1	10	1998	PTRP155	470	18800	6594288.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 12:57:22:67
01	024	1	10	1998	PTRP174	485	19400	6664870.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 12:58:11:83
01	023	1	10	1998	PTGR150	2400	96000	34341120.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:13:37:93
01	051	1	10	1998	PTGR155	554	22160	7655393.60	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:03:45:94
01	023	1	10	1998	MAMP060	6	240	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:13:45:89
01	037	1	10	1998	PTCI150	1000	40000	14536800.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:18:17:61
01	048	1	10	1998	PTRP192	11	440	143387.20	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:12:05:27
01	036	1	10	1998	PTCI133	190	7600	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:21:58:66
01	032	1	10	1998	PTCI135	230	9200	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 14:22:49:96
01	041	1	10	1998	PTCI131	450	18000	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:27:03:46
01	035	1	10	1998	PTCI121	150	6000	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:14:13:85
01	250	1	10	1998	PTCI160	950	38000	13573220.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:16:37:75
01	021	1	10	1998	PTRP134	350	14000	4749500.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:19:07:26
01	033	1	10	1998	PTRP134	80	3200	1085600.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:19:28:08
01	066	1	10	1998	PTRP155	537	21480	7534324.80	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:10:36:95
01	029	1	10	1998	PTRP134	56	2240	759920.00	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:11:26:27
01	250	1	10	1998	MAMP060	8	320	0	05/10/1998 00:00:00	10/10/1998 00:00:00	BERG	01/10/1998 13:16:43:08
