01	042	RPHU23B	B	02/01/2003 00:00:00	54	716	PTGR174	0	78	PTRP191	0	392618.60	41929.68	0017	08/03/2003 13:43:43:77
01	019	COSP066	B	02/01/2003 00:00:00	33	6500	PTGR152	0	0	NO	0	3939390.00	0	0017	08/03/2003 13:43:39:26
01	047	RPHU25C	B	02/01/2003 00:00:00	32	1375	PTGR155	0	90	PTRP191	0	767731.25	48380.40	0017	08/03/2003 13:43:48:27
01	020	COHYBR76	G	02/01/2003 00:00:00	12	1000	PTCI130	0	0	NO	0	606570.00	0	0017	08/03/2003 13:43:37:18
01	056	COSP057	B	02/01/2003 00:00:00	48	3000	PTCI161	0	0	NO	0	1787730.00	0	0017	08/03/2003 13:43:38:49
01	045	RLAS015	B	02/01/2003 00:00:00	40	1436	PTRL157	0	0	NO	0	891081.08	0	0017	08/03/2003 13:43:41:84
01	046	RPHU26I	P	02/01/2003 00:00:00	7	680	PTRP134	0	127	PTRP134	0	389687.60	72779.89	0017	08/03/2003 13:43:51:18
01	042	RPHU23C	B	02/01/2003 00:00:00	53	793	PTGR174	0	70	PTRP191	0	434841.55	37629.20	0017	08/03/2003 13:43:44:15
01	041	COSP069	B	02/01/2003 00:00:00	28	5740	PTCI151	0	0	NO	0	3507541.80	0	0017	08/03/2003 13:43:39:48
01	066	RPHU24I	B	02/01/2003 00:00:00	34	1737	PTGR155	0	133	PTRP191	0	969853.95	71495.48	0017	08/03/2003 13:43:47:72
01	050	RPHU24B	B	02/01/2003 00:00:00	42	1270	PTGR155	0	106	PTRP191	0	709104.50	56981.36	0017	08/03/2003 13:43:46:07
01	024	RPHU25F	B	02/01/2003 00:00:00	26	1360	PTRP155	0	109	PTRP191	0	769841.60	58594.04	0017	08/03/2003 13:43:48:65
01	044	RLAS013R	B	02/01/2003 00:00:00	31	600	PTRL153	0	0	NO	0	376800.00	0	0017	08/03/2003 13:43:41:51
01	020	COHYBR74	G	02/01/2003 00:00:00	15	1323	PTGR151	0	0	NO	0	796154.94	0	0017	08/03/2003 13:43:36:85
01	067	RLAS016	B	02/01/2003 00:00:00	19	1160	PTRL153	0	0	NO	0	728480.00	0	0017	08/03/2003 13:43:42:06
01	046	RPHU26G	P	02/01/2003 00:00:00	11	720	PTRP134	0	131	PTRP134	0	412610.40	75072.17	0017	08/03/2003 13:43:50:85
01	023	COSP058	B	02/01/2003 00:00:00	47	2000	PTCI171	0	0	NO	0	1184960.00	0	0017	08/03/2003 13:43:38:71
01	050	RPHU23I	B	02/01/2003 00:00:00	44	1250	PTGR155	0	150	PTRP191	0	697937.50	80634.00	0017	08/03/2003 13:43:45:63
01	032	COHY009	P	02/01/2003 00:00:00	7	2981	PTGR120	0	0	NO	0	1888135.59	0	0017	08/03/2003 13:43:36:46
01	021	RPHU26C	P	02/01/2003 00:00:00	17	750	PTRP134	0	115	PTRP134	0	429802.50	65903.05	0017	08/03/2003 13:43:49:86
01	039	RPHU27D	P	02/01/2003 00:00:00	2	250	PTRP123	0	65	PTRP123	0	153842.50	39999.05	0017	08/03/2003 13:43:51:95
01	052	RPHU25I	B	02/01/2003 00:00:00	28	1112	PTRP155	0	106	PTRP191	0	629458.72	56981.36	0017	08/03/2003 13:43:49:2
01	039	RPHU27E	P	02/01/2003 00:00:00	0	400	PTRP123	0	40	PTRP123	0	246148.00	24614.80	0017	08/03/2003 13:43:52:12
