20,COSP001 ,  B,07/09/1999,79.2,240,0
20,COSP001 ,  B,08/09/1999,79.3,200,0
20,COSP001 ,  B,09/09/1999,79.4,240,0
20,COSP001 ,  B,10/09/1999,79.5,240,0
20,COSP002 ,  B,01/09/1999,68.5,2200,0
20,COSP002 ,  B,02/09/1999,68.6,2200,0
20,COSP002 ,  B,03/09/1999,69,2200,0
20,COSP002 ,  B,04/09/1999,69.1,2200,0
20,COSP002 ,  B,05/09/1999,69.2,2200,0
20,COSP002 ,  B,06/09/1999,69.3,2200,0
20,COSP002 ,  B,07/09/1999,69.4,2200,0
20,COSP002 ,  B,08/09/1999,69.5,2200,0
20,COSP002 ,  B,09/09/1999,69.6,2200,0
20,COSP002 ,  B,10/09/1999,70,2200,0
20,COXL160 ,  B,01/09/1999,59.1,3040,0
20,COXL160 ,  B,02/09/1999,59.2,3040,0
20,COXL160 ,  B,03/09/1999,59.3,3040,0
20,COXL160 ,  B,04/09/1999,59.4,3040,0
20,COXL160 ,  B,05/09/1999,59.5,3040,0
20,COXL160 ,  B,06/09/1999,59.6,3050,0
20,COXL160 ,  B,07/09/1999,60,3040,0
20,COXL160 ,  B,08/09/1999,60.1,3040,0
20,COXL160 ,  B,09/09/1999,60.2,3070,0
20,COXL160 ,  B,10/09/1999,60.3,3040,0
20,COXL163 ,  B,01/09/1999,49.4,440,0
20,COXL163 ,  B,02/09/1999,49.5,440,0
20,COXL163 ,  B,03/09/1999,49.6,440,0
20,COXL163 ,  B,04/09/1999,50,420,0
20,COXL163 ,  B,05/09/1999,50.1,420,0
20,COXL163 ,  B,06/09/1999,50.2,420,0
20,COXL163 ,  B,07/09/1999,50.3,420,0
20,COXL163 ,  B,08/09/1999,50.4,420,0
20,COXL163 ,  B,09/09/1999,50.5,420,0
20,COXL163 ,  B,10/09/1999,50.6,420,0
20,COXL164 ,  B,01/09/1999,47,800,0
20,COXL164 ,  B,02/09/1999,47.1,800,0
20,COXL164 ,  B,03/09/1999,47.2,800,0
20,COXL164 ,  B,04/09/1999,47.3,780,0
20,COXL164 ,  B,05/09/1999,47.4,780,0
20,COXL164 ,  B,06/09/1999,47.5,780,0
20,COXL164 ,  B,07/09/1999,47.6,780,0
20,COXL164 ,  B,08/09/1999,48,780,0
20,COXL164 ,  B,09/09/1999,48.1,780,0
20,COXL164 ,  B,10/09/1999,48.2,780,0
23,COSP011 ,  B,01/09/1999,20,1800,0
23,COSP011 ,  B,02/09/1999,20.1,1800,0
23,COSP011 ,  B,03/09/1999,20.2,1900,0
23,COSP011 ,  B,04/09/1999,20.3,1900,0
23,COSP011 ,  B,05/09/1999,20.4,1900,0
23,COSP011 ,  B,06/09/1999,20.5,2000,0
23,COSP011 ,  B,07/09/1999,20.6,2050,0
23,COSP011 ,  B,08/09/1999,21,2150,0
23,COSP011 ,  B,09/09/1999,21.1,2250,0
23,COSP011 ,  B,10/09/1999,21.2,2400,0
23,COSP012 ,  B,07/09/1999,18.1,3040,0
23,COSP012 ,  B,08/09/1999,18.2,2920,0
23,COSP012 ,  B,09/09/1999,18.3,2640,0
23,COSP012 ,  B,10/09/1999,18.4,2880,0
24,RPHU11E ,  B,01/09/1999,34.2,1972,155
24,RPHU11E ,  B,02/09/1999,34.3,1757,155
24,RPHU11E ,  B,03/09/1999,34.4,1966,151
24,RPHU11E ,  B,04/09/1999,34.5,1750,151
24,RPHU11E ,  B,05/09/1999,34.6,1750,151
24,RPHU11E ,  B,06/09/1999,35,1966,151
24,RPHU11E ,  B,07/09/1999,35.1,1750,151
24,RPHU11E ,  B,08/09/1999,35.2,1966,151
24,RPHU11E ,  B,09/09/1999,35.3,1750,151
24,RPHU11E ,  B,10/09/1999,35.4,1954,145
24,RPHU12A ,  B,01/09/1999,33.2,1832,151
24,RPHU12A ,  B,02/09/1999,33.3,1631,151
24,RPHU12A ,  B,03/09/1999,33.4,1831,151
24,RPHU12A ,  B,04/09/1999,33.5,1629,151
24,RPHU12A ,  B,05/09/1999,33.6,1629,151
24,RPHU12A ,  B,06/09/1999,34,1831,151
24,RPHU12A ,  B,07/09/1999,34.1,1629,151
24,RPHU12A ,  B,08/09/1999,34.2,1831,151
24,RPHU12A ,  B,09/09/1999,34.3,1629,151
24,RPHU12A ,  B,10/09/1999,34.4,1820,149
27,COSP007 ,  B,01/09/1999,38.6,1960,0
27,COSP007 ,  B,02/09/1999,39,1960,0
27,COSP007 ,  B,03/09/1999,39.1,1960,0
27,COSP007 ,  B,04/09/1999,39.2,1960,0
27,COSP007 ,  B,05/09/1999,39.3,1960,0
27,COSP007 ,  B,06/09/1999,39.4,1960,0
27,COSP007 ,  B,07/09/1999,39.5,1960,0
27,COSP007 ,  B,08/09/1999,39.6,1960,0
27,COSP007 ,  B,09/09/1999,40,1960,0
27,COSP007 ,  B,10/09/1999,40.1,1960,0
28,COXL161 ,  B,01/09/1999,43.3,6010,0
28,COXL161 ,  B,02/09/1999,43.4,6010,0
28,COXL161 ,  B,03/09/1999,43.5,6010,0
28,COXL161 ,  B,04/09/1999,43.6,6010,0
28,COXL161 ,  B,05/09/1999,44,6010,0
28,COXL161 ,  B,06/09/1999,44.1,6010,0
28,COXL161 ,  B,07/09/1999,44.2,6010,0
28,COXL161 ,  B,08/09/1999,44.3,6010,0
28,COXL161 ,  B,09/09/1999,44.4,6010,0
28,COXL161 ,  B,10/09/1999,44.5,6010,0
28,COXL162 ,  B,01/09/1999,54.5,5750,0
28,COXL162 ,  B,02/09/1999,54.6,5750,0
28,COXL162 ,  B,03/09/1999,55,5750,0
28,COXL162 ,  B,04/09/1999,55.1,5750,0
28,COXL162 ,  B,05/09/1999,55.2,5750,0
28,COXL162 ,  B,06/09/1999,55.3,5750,0
28,COXL162 ,  B,07/09/1999,55.4,5750,0
28,COXL162 ,  B,08/09/1999,55.5,5750,0
28,COXL162 ,  B,09/09/1999,55.6,5750,0
28,COXL162 ,  B,10/09/1999,56,5750,0
30,RPHU10B ,  B,01/09/1999,54.6,960,78
30,RPHU10B ,  B,02/09/1999,55,960,78
30,RPHU10B ,  B,03/09/1999,55.1,940,78
30,RPHU10B ,  B,04/09/1999,55.2,940,78
30,RPHU10B ,  B,05/09/1999,55.3,940,78
30,RPHU10B ,  B,06/09/1999,55.4,940,78
30,RPHU10B ,  B,07/09/1999,55.5,940,78
30,RPHU10B ,  B,08/09/1999,55.6,940,78
30,RPHU10B ,  B,09/09/1999,56,940,78
30,RPHU10B ,  B,10/09/1999,56.1,910,74
30,RPHU10C ,  B,01/09/1999,52.6,1030,82
30,RPHU10C ,  B,02/09/1999,53,1030,82
30,RPHU10C ,  B,03/09/1999,53.1,1020,82
30,RPHU10C ,  B,04/09/1999,53.2,1020,82
30,RPHU10C ,  B,05/09/1999,53.3,1020,82
30,RPHU10C ,  B,06/09/1999,53.4,1020,82
30,RPHU10C ,  B,07/09/1999,53.5,1020,82
30,RPHU10C ,  B,08/09/1999,53.6,1020,82
30,RPHU10C ,  B,09/09/1999,54,1020,82
30,RPHU10C ,  B,10/09/1999,54.1,980,78
30,RPHU10D ,  B,01/09/1999,51.6,1160,94
30,RPHU10D ,  B,02/09/1999,52,1160,96
30,RPHU10D ,  B,03/09/1999,52.1,1140,90
30,RPHU10D ,  B,04/09/1999,52.2,1140,90
30,RPHU10D ,  B,05/09/1999,52.3,1140,90
30,RPHU10D ,  B,06/09/1999,52.4,1140,90
30,RPHU10D ,  B,07/09/1999,52.5,1140,90
30,RPHU10D ,  B,08/09/1999,52.6,1140,90
30,RPHU10D ,  B,09/09/1999,53,1140,90
30,RPHU10D ,  B,10/09/1999,53.1,1100,88
30,RPHU10E ,  B,01/09/1999,51.1,910,71
30,RPHU10E ,  B,02/09/1999,51.2,910,72
30,RPHU10E ,  B,03/09/1999,51.3,900,71
30,RPHU10E ,  B,04/09/1999,51.4,900,71
30,RPHU10E ,  B,05/09/1999,51.5,900,71
30,RPHU10E ,  B,06/09/1999,51.6,900,71
30,RPHU10E ,  B,07/09/1999,52,900,71
30,RPHU10E ,  B,08/09/1999,52.1,900,71
30,RPHU10E ,  B,09/09/1999,52.2,900,71
30,RPHU10E ,  B,10/09/1999,52.3,870,67
35,COXL163 ,  B,01/09/1999,49.5,2980,0
35,COXL163 ,  B,02/09/1999,49.6,2980,0
35,COXL163 ,  B,03/09/1999,50,2980,0
35,COXL163 ,  B,04/09/1999,50.1,2960,0
35,COXL163 ,  B,05/09/1999,50.2,2960,0
35,COXL163 ,  B,06/09/1999,50.3,2960,0
35,COXL163 ,  B,07/09/1999,50.4,2960,0
35,COXL163 ,  B,08/09/1999,50.5,2960,0
35,COXL163 ,  B,09/09/1999,50.6,2960,0
35,COXL163 ,  B,10/09/1999,51,2960,0
41,COSP008 ,  B,01/09/1999,30.1,360,0
41,COSP008 ,  B,02/09/1999,30.2,360,0
41,COSP008 ,  B,03/09/1999,30.3,360,0
41,COSP008 ,  B,04/09/1999,30.4,360,0
41,COSP008 ,  B,05/09/1999,30.5,360,0
41,COSP008 ,  B,06/09/1999,30.6,360,0
41,COSP008 ,  B,07/09/1999,31,360,0
41,COSP008 ,  B,08/09/1999,31.1,360,0
41,COSP008 ,  B,09/09/1999,31.2,360,0
41,COSP008 ,  B,10/09/1999,31.3,360,0
41,COXL159 ,  B,01/09/1999,51.6,5120,0
41,COXL159 ,  B,02/09/1999,52,5120,0
41,COXL159 ,  B,03/09/1999,52.1,5120,0
41,COXL159 ,  B,04/09/1999,52.2,5120,0
41,COXL159 ,  B,05/09/1999,52.3,5000,0
41,COXL159 ,  B,06/09/1999,52.4,5120,0
41,COXL159 ,  B,07/09/1999,52.5,5120,0
41,COXL159 ,  B,08/09/1999,52.6,5120,0
41,COXL159 ,  B,09/09/1999,53,5120,0
41,COXL159 ,  B,10/09/1999,53.1,5120,0
42,RPHU10E1,  B,01/09/1999,50.6,1100,91
42,RPHU10E1,  B,02/09/1999,51,1100,91
42,RPHU10E1,  B,03/09/1999,51.1,1100,91
42,RPHU10E1,  B,04/09/1999,51.2,1100,91
42,RPHU10E1,  B,05/09/1999,51.3,1100,91
42,RPHU10E1,  B,06/09/1999,51.4,1100,91
42,RPHU10E1,  B,07/09/1999,51.5,1100,91
42,RPHU10E1,  B,08/09/1999,51.6,1100,91
42,RPHU10E1,  B,09/09/1999,52,1100,91
42,RPHU10E1,  B,10/09/1999,52.1,1080,91
42,RPHU10F ,  B,01/09/1999,50,1140,100
42,RPHU10F ,  B,02/09/1999,50.1,1140,100
42,RPHU10F ,  B,03/09/1999,50.2,1120,100
42,RPHU10F ,  B,04/09/1999,50.3,1120,100
42,RPHU10F ,  B,05/09/1999,50.4,1120,100
42,RPHU10F ,  B,06/09/1999,50.5,1120,100
42,RPHU10F ,  B,07/09/1999,50.6,1120,100
42,RPHU10F ,  B,08/09/1999,51,1120,100
42,RPHU10F ,  B,09/09/1999,51.1,1120,100
42,RPHU10F ,  B,10/09/1999,51.2,1100,99
42,RPHU10G ,  B,01/09/1999,46.6,1090,99
42,RPHU10G ,  B,02/09/1999,47,1090,99
42,RPHU10G ,  B,03/09/1999,47.1,1080,99
42,RPHU10G ,  B,04/09/1999,47.2,1080,99
42,RPHU10G ,  B,05/09/1999,47.3,1080,99
42,RPHU10G ,  B,06/09/1999,47.4,1080,99
42,RPHU10G ,  B,07/09/1999,47.5,1080,99
42,RPHU10G ,  B,08/09/1999,47.6,1080,99
42,RPHU10G ,  B,09/09/1999,48,1080,99
42,RPHU10G ,  B,10/09/1999,48.1,1070,98
42,RPHU10H ,  B,01/09/1999,44.6,1240,101
42,RPHU10H ,  B,02/09/1999,45,1240,101
42,RPHU10H ,  B,03/09/1999,45.1,1240,101
42,RPHU10H ,  B,04/09/1999,45.2,1240,101
42,RPHU10H ,  B,05/09/1999,45.3,1240,101
42,RPHU10H ,  B,06/09/1999,45.4,1240,101
42,RPHU10H ,  B,07/09/1999,45.5,1240,101
42,RPHU10H ,  B,08/09/1999,45.6,1240,101
42,RPHU10H ,  B,09/09/1999,46,1240,101
42,RPHU10H ,  B,10/09/1999,46.1,1230,100
44,RLAS005 ,  B,01/09/1999,37,580,0
44,RLAS005 ,  B,02/09/1999,37.1,580,0
44,RLAS005 ,  B,03/09/1999,37.2,580,0
44,RLAS005 ,  B,04/09/1999,37.3,580,0
44,RLAS005 ,  B,05/09/1999,37.4,580,0
44,RLAS005 ,  B,06/09/1999,37.5,580,0
44,RLAS005 ,  B,07/09/1999,37.6,580,0
44,RLAS005 ,  B,08/09/1999,38,580,0
44,RLAS005 ,  B,09/09/1999,38.1,580,0
44,RLAS005 ,  B,10/09/1999,38.2,580,0
44,RLAS006 ,  B,01/09/1999,41.5,320,0
44,RLAS006 ,  B,02/09/1999,41.6,320,0
44,RLAS006 ,  B,03/09/1999,42,320,0
44,RLAS006 ,  B,04/09/1999,42.1,320,0
44,RLAS006 ,  B,05/09/1999,42.2,320,0
44,RLAS006 ,  B,06/09/1999,42.3,320,0
44,RLAS006 ,  B,07/09/1999,42.4,320,0
44,RLAS006 ,  B,08/09/1999,42.5,320,0
44,RLAS006 ,  B,09/09/1999,42.6,320,0
44,RLAS006 ,  B,10/09/1999,43,320,0
44,RLAS007 ,  B,01/09/1999,23,1000,0
44,RLAS007 ,  B,02/09/1999,23.1,1000,0
44,RLAS007 ,  B,03/09/1999,23.2,1000,0
44,RLAS007 ,  B,04/09/1999,23.3,1040,0
44,RLAS007 ,  B,05/09/1999,23.4,1040,0
44,RLAS007 ,  B,06/09/1999,23.5,1040,0
44,RLAS007 ,  B,07/09/1999,23.6,1040,0
44,RLAS007 ,  B,08/09/1999,24,1040,0
